UNII	MarketingStatus	ProductCategory	MarketDate	InitialYearApproval	ActiveCode	ApprovalAppId	Equiv NDC	NDC	Route	ActiveMoietyName	GenericProductName	URL	Indications	Comment
64O047KTOA	NDA	HUMAN OTC DRUG LABEL	2016-04-30		ACTIB	NDA022429		63868-139	ORAL	CETIRIZINE HYDROCHLORIDE	CETIRIZINE HCL	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=f1bd742d-06c8-40f4-8e88-d9cebde45a0d		
7AJO3BO7QN	NDA	HUMAN OTC DRUG LABEL	2002-11-27		ACTIB	NDA020704		11523-7157	ORAL	LORATADINE	LORATADINE	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b681ea25-d00b-4c8a-8054-cc6f983ce337		
7AJO3BO7QN	NDA	HUMAN OTC DRUG LABEL	2002-11-27		ACTIB	NDA020704		11523-4329	ORAL	LORATADINE	LORATADINE	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b681ea25-d00b-4c8a-8054-cc6f983ce337		
BK76465IHM	ANDA	HUMAN OTC DRUG LABEL	2016-05-23		ACTIM	ANDA076195		49348-136	ORAL	RANITIDINE HYDROCHLORIDE	RANITIDINE	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=009be4d3-555a-4f90-a8e8-a455b2524a30		
BK76465IHM	ANDA	HUMAN OTC DRUG LABEL	2015-04-01		ACTIM	ANDA091429		11673-023	ORAL	RANITIDINE HYDROCHLORIDE	RANITIDINE	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5c5521ef-1c0a-4679-bacd-4c418ec02633		
S57Y5X1117	ANDA	HUMAN OTC DRUG LABEL	2007-12-18		ACTIB	ANDA075915		49348-508	VAGINAL	TIOCONAZOLE	TIOCONAZOLE	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=adf8532d-e0ef-4623-8a1e-0a51c37d77c2		
64O047KTOA	ANDA	HUMAN OTC DRUG LABEL	2010-11-01		ACTIB	ANDA090254		37808-884	ORAL	CETIRIZINE HYDROCHLORIDE	CETIRIZINE HYDROCHLORIDE	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=f804c126-e64f-4379-853c-51b7bc793e31		
4NM5039Y5X	OTC monograph not final	HUMAN OTC DRUG LABEL	2015-01-24		ACTIB	21 CFR 333A		50157-101	TOPICAL	TRICLOSAN	TRICLOSAN	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=05b72f99-5f73-496b-a0d8-be08f39225f1		
64O047KTOA	NDA	HUMAN OTC DRUG LABEL	2013-06-01		ACTIB	NDA022429		68016-279	ORAL	CETIRIZINE HYDROCHLORIDE	CETIRIZINE HYDROCHLORIDE	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=11c85dbf-f966-4193-9851-45e51a1bb932		
4NM5039Y5X	OTC monograph not final	HUMAN OTC DRUG LABEL	2016-02-03		ACTIB	21 CFR 333A		50157-119	TOPICAL	TRICLOSAN	ANTIBACTERIAL LIQUID SOAP REFILL	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=2ae1fa17-272e-2cca-e054-00144ff8d46c		
4NM5039Y5X	OTC monograph not final	HUMAN OTC DRUG LABEL	2015-10-01		ACTIB	21 CFR 333A		50157-111	TOPICAL	TRICLOSAN	TRICLOSAN	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3466c339-5410-4165-81a3-02d9b19a2f55		
4NM5039Y5X	OTC monograph not final	HUMAN OTC DRUG LABEL	2015-10-01		ACTIB	21 CFR 333A		50157-102	TOPICAL	TRICLOSAN	TRICLOSAN	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=8e9a9d97-da06-4fab-b7b9-6245980d35fe		
O2GMZ0LF5W	ANDA	HUMAN OTC DRUG LABEL	2016-06-01		ACTIB	ANDA207957		37012-007	NASAL	FLUTICASONE PROPIONATE	FLUTICASONE PROPIONATE	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=97ccdb97-e09d-4a4a-a131-7a36f218a8b7		
O2GMZ0LF5W	ANDA	HUMAN OTC DRUG LABEL	2016-05-31		ACTIB	ANDA207957		42507-007	NASAL	FLUTICASONE PROPIONATE	FLUTICASONE PROPIONATE	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5169c67b-07e7-43f4-b81c-95253ad7febf		
O2GMZ0LF5W	ANDA	HUMAN OTC DRUG LABEL	2016-05-27		ACTIB	ANDA207957		41250-634	NASAL	FLUTICASONE PROPIONATE	FLUTICASONE PROPIONATE	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b69241d8-f019-43fe-b12b-25edcf01df40		
0F32U78V2Q	OTC monograph not final	HUMAN OTC DRUG LABEL	2016-06-08		ACTIB	21 CFR 333E		54860-031	TOPICAL	CHLOROXYLENOL	CHLOROXYLENOL	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=34c971de-071d-0309-e054-00144ff8d46c		
0F32U78V2Q	OTC monograph not final	HUMAN OTC DRUG LABEL	2016-06-08		ACTIB	21 CFR 333E		70108-004	TOPICAL	CHLOROXYLENOL	CHLOROXYLENOL	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=34cae02c-836e-46cd-e054-00144ff8d46c		
O2GMZ0LF5W	ANDA	HUMAN OTC DRUG LABEL	2016-05-31		ACTIB	ANDA207957		56062-007	NASAL	FLUTICASONE PROPIONATE	FLUTICASONE PROPIONATE	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3583ad5a-7b1e-4346-9d7e-be91738e4d67		
2S068B75ZU	ANDA	HUMAN OTC DRUG LABEL	2011-04-14		ACTIB	ANDA076447		0113-0571	ORAL	FEXOFENADINE HYDROCHLORIDE	FEXOFENADINE HYDROCHLORIDE	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4c480f3b-1283-4e9e-bd81-d6e9955d2a1f		
BK76465IHM	ANDA	HUMAN OTC DRUG LABEL	2013-03-01		ACTIM	ANDA075132		46084-031	ORAL	RANITIDINE HYDROCHLORIDE	RANITIDINE HYDROCHLORIDE	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=549c0a03-bce9-4c0f-8f60-e6964f63dce2		
5QZO15J2Z8	ANDA	HUMAN OTC DRUG LABEL	2016-01-29		ACTIB	ANDA077355		0363-0713	ORAL	FAMOTIDINE	FAMOTIDINE, CALCIUM CARBONATE, MAGNESIUM HYDROXIDE	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=6f1dcfda-c12a-4c3b-80a2-c9e15517c88f		
O2GMZ0LF5W	ANDA	HUMAN OTC DRUG LABEL	2016-05-27		ACTIB	ANDA207957		36800-315	NASAL	FLUTICASONE PROPIONATE	FLUTICASONE PROPIONATE	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=d9632349-65ef-4a5e-8214-e0b17d58db79		
MOR84MUD8E	NDA	HUMAN OTC DRUG LABEL	2015-07-24		ACTIB	NDA019125		63517-061	TOPICAL	CHLORHEXIDINE GLUCONATE	CHLORHEXIDINE GLUCONATE 4%	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1b9c46b7-6515-1b9a-e054-00144ff88e88		
3XUS85K0RA	unapproved drug other	HUMAN OTC DRUG LABEL	2016-05-01		ACTIB			59078-307	TOPICAL	BUTYLENE GLYCOL	BUTYLENE GLYCOL	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=29e2ee06-03c7-46fd-a20b-5b75768021c3		
P9D3YP29MY	OTC MONOGRAPH FINAL	HUMAN OTC DRUG LABEL	2015-11-12		ACTIB	21 CFR 350		69423-097	TOPICAL	ALUMINUM ZIRCONIUM OCTACHLOROHYDREX GLY	ALUMINUM ZIRCONIUM OCTACHLOROHYDREX GLY	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=65a84bdc-8c06-4f8c-b77f-acb127650381		
7SEV7J4R1U	OTC monograph not final	HUMAN OTC DRUG LABEL	2016-06-07		ACTIB	21 CFR 347		43749-112	TOPICAL	TALC	TALC	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ba1ee906-1854-441c-b05d-dd6ca55b1a72		
S57Y5X1117	ANDA	HUMAN OTC DRUG LABEL	2008-04-03		ACTIB	ANDA075915		37205-296	VAGINAL	TIOCONAZOLE	TIOCONAZOLE	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=e26d72cf-4c99-4dee-8212-c63b9649525a		
D9OM4SK49P	OTC monograph not final	HUMAN OTC DRUG LABEL	2016-06-14		ACTIB	21 CFR 356		63148-553	BUCCAL	CETYLPYRIDINIUM CHLORIDE	CETYLPYRIDINIUM CHLORIDE	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=095b9ec1-94f6-4933-979c-7370ac2ad7c0		
25X51I8RD4	unapproved drug other	HUMAN OTC DRUG LABEL	2016-05-01		ACTIB			59078-312	TOPICAL	NIACINAMIDE	GLYCERIN, NIACINAMIDE	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=20a4273e-0258-47b6-be4a-70b1713a9c2f		
WI4X0X7BPJ	OTC monograph not final	HUMAN OTC DRUG LABEL	2016-06-07		ACTIB	21 CFR 348		0363-0638	TOPICAL	HYDROCORTISONE	HYDROCORTISONE CREAM	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=2112067c-0fbb-400c-9923-b932946e1a12		
3X7931PO74	OTC monograph not final	HUMAN OTC DRUG LABEL	2016-06-10		ACTIB	21 CFR 348		69842-345	TOPICAL	HYDROCORTISONE ACETATE	HYDROCORTISONE	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3543a40d-055a-158b-e054-00144ff8d46c		
WV9CM0O67Z	unapproved drug other	HUMAN OTC DRUG LABEL	2016-03-30		ACTIB			70778-0002	TOPICAL	PANTHENOL	ZINC PYRITHIONE SUSPENSION, PANTHENOL, NIACINAMIDE, BIOTIN	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3549697e-4631-448b-e054-00144ff8d46c		
25X51I8RD4	unapproved drug other	HUMAN OTC DRUG LABEL	2016-03-30		ACTIB			70778-0002	TOPICAL	NIACINAMIDE	ZINC PYRITHIONE SUSPENSION, PANTHENOL, NIACINAMIDE, BIOTIN	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3549697e-4631-448b-e054-00144ff8d46c		
6SO6U10H04	unapproved drug other	HUMAN OTC DRUG LABEL	2016-03-30		ACTIB			70778-0002	TOPICAL	BIOTIN	ZINC PYRITHIONE SUSPENSION, PANTHENOL, NIACINAMIDE, BIOTIN	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3549697e-4631-448b-e054-00144ff8d46c		
64O047KTOA	ANDA	HUMAN OTC DRUG LABEL	2010-02-02		ACTIB	ANDA090750		58602-422	ORAL	CETIRIZINE HYDROCHLORIDE	CETIRIZINE HYDROCHLORIDE	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=52dc28ac-4059-4b6c-8bbc-22aa479a549a		
WI4X0X7BPJ	OTC monograph not final	HUMAN OTC DRUG LABEL	2016-06-07		ACTIB	21 CFR 348		0363-0620	TOPICAL	HYDROCORTISONE	HYDROCORTISONE CREAM	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=61b93226-10ff-43df-b1b6-bcea917a2f48		
WI4X0X7BPJ	OTC monograph not final	HUMAN OTC DRUG LABEL	2016-06-07		ACTIB	21 CFR 348		0363-0230	TOPICAL	HYDROCORTISONE	HYDROCORTISONE OINTMENT	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=7088092c-3a5f-4fcc-84cc-931d238f7501		
25X51I8RD4	unapproved drug other	HUMAN OTC DRUG LABEL	2016-05-01		ACTIB			51346-384	TOPICAL	NIACINAMIDE	GLYCERIN, NIACINAMIDE	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=992f1561-6132-45c2-8804-4187506e575b	Indications & Usage: This premium ampoule is designed to improve facial skin texture and elasticity by providing intensive nourishment skincare to the tired skin.	
WI4X0X7BPJ	OTC monograph not final	HUMAN OTC DRUG LABEL	2016-06-07		ACTIB	21 CFR 348		0363-0638	TOPICAL	HYDROCORTISONE	HYDROCORTISONE CREAM	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a7db0a6f-ceca-4e77-bad7-55c3c74413a7		
WI4X0X7BPJ	OTC monograph not final	HUMAN OTC DRUG LABEL	2016-06-07		ACTIB	21 CFR 348		0363-0620	TOPICAL	HYDROCORTISONE	HYDROCORTISONE CREAM	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=e8f69c4b-2570-477e-9c6d-d552d30ac0d0		
3FYP5M0IJX	OTC MONOGRAPH NOT FINAL	HUMAN OTC DRUG LABEL	2016-05-31		ACTIB	21 CFR 334		30142-492	ORAL	SENNOSIDES	SENNOSIDES	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=d06d11fd-5986-4c9c-995e-dc5e367823b3		
41728CY7UX	OTC monograph not final	HUMAN OTC DRUG LABEL	2016-05-24		ACTIB	21 CFR 343		55741-224	ORAL	MAGNESIUM SALICYLATE	MAGNESIUM SALICYLATE	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=d98ee9c8-40e2-4abb-b5c1-45e73e7dd23b		
3FYP5M0IJX	OTC MONOGRAPH NOT FINAL	HUMAN OTC DRUG LABEL	2016-05-31		ACTIB	21 CFR 334		61715-170	ORAL	SENNOSIDES	DOCUSATE SODIUM, SENNOSIDES	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1682eceb-1517-444b-826e-fe054f48b9cc		
9TN87S3A3C	ANDA	HUMAN OTC DRUG LABEL	2016-05-31		ACTIB	ANDA079096		59428-168	ORAL	NAPROXEN SODIUM	NAPROXEN SODIUM	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=863852dc-7edd-4298-ab8a-42a919d6ecbc		
64O047KTOA	NDA	HUMAN OTC DRUG LABEL	2016-05-31		ACTIB	NDA022429		49035-711	ORAL	CETIRIZINE HYDROCHLORIDE	CETIRIZINE HCL	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=aa38f2c3-99c1-4664-adc5-ce3c52a60f7b		
BK76465IHM	ANDA	HUMAN OTC DRUG LABEL	2013-11-27		ACTIM	ANDA091429		55316-852	ORAL	RANITIDINE HYDROCHLORIDE	RANITIDINE	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5ab20dff-97cb-43bc-ba68-91199e54cd0e		
BK76465IHM	ANDA	HUMAN OTC DRUG LABEL	2016-06-14		ACTIM	ANDA091429		49348-109	ORAL	RANITIDINE HYDROCHLORIDE	RANITIDINE	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=bdf8a661-100c-45bf-ac0f-4aef41cd90b2		
S57Y5X1117	ANDA	HUMAN OTC DRUG LABEL	2008-01-09		ACTIB	ANDA075915		41250-426	VAGINAL	TIOCONAZOLE	TIOCONAZOLE	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=7f0b0a4a-f8b5-4d86-afad-fe7e7eee2a31		
64O047KTOA	ANDA	HUMAN OTC DRUG LABEL	2016-03-10		ACTIB	ANDA204226		30142-189	ORAL	CETIRIZINE HYDROCHLORIDE	CETIRIZINE HCL	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=2d95549e-2dce-4f88-adfb-aaae0cc130b6		
BK76465IHM	ANDA	HUMAN OTC DRUG LABEL	2014-04-22		ACTIM	ANDA091429		10202-852	ORAL	RANITIDINE HYDROCHLORIDE	RANITIDINE	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5418b610-7a97-46a3-80b1-95cc04408cb7		
O2GMZ0LF5W	ANDA	HUMAN OTC DRUG LABEL	2016-06-13		ACTIB	ANDA207957		41520-007	NASAL	FLUTICASONE PROPIONATE	FLUTICASONE PROPIONATE	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=672ee961-c33f-45bd-bd85-e65d26986df2		
64O047KTOA	NDA	HUMAN OTC DRUG LABEL	2013-03-01		ACTIB	NDA022429		0363-0211	ORAL	CETIRIZINE HYDROCHLORIDE	CETIRIZINE HCL	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=af8f8507-10e2-4807-acab-54d2ac3505bc		
0F32U78V2Q	OTC monograph not final	HUMAN OTC DRUG LABEL	2016-06-22		ACTIB	21 CFR 333E		47593-493	TOPICAL	CHLOROXYLENOL	CHLOROXYLENOL	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=d4759600-5bb2-424b-8b18-0a631b818930		
MOR84MUD8E	NDA	HUMAN OTC DRUG LABEL	2015-05-01		ACTIB	NDA019422		63517-113	TOPICAL	CHLORHEXIDINE GLUCONATE	CHLORHEXIDINE GLUCONATE 2%	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=2dc7bdc7-5d78-57ee-e054-00144ff8d46c		
3FYP5M0IJX	OTC MONOGRAPH NOT FINAL	HUMAN OTC DRUG LABEL	2010-09-15		ACTIB	21 CFR 334		41163-629	ORAL	SENNOSIDES	DOCUSATE SODIUM AND SENNOSIDES	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=21f8ea1e-38fe-4c93-854e-6cff16a0f2d3		
25X51I8RD4	unapproved drug other	HUMAN OTC DRUG LABEL	2016-05-01		ACTIB			69153-080	TOPICAL	NIACINAMIDE	NIACINAMIDE	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=80861d31-100a-4c97-b9c7-afc3d8b3371a		
K72T3FS567	unapproved drug other	HUMAN OTC DRUG LABEL	2016-05-01		ACTIB			69153-070	TOPICAL	ADENOSINE	ADENOSINE	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c2a7d362-0443-48af-9e6b-94616e27a371		
BK76465IHM	ANDA	HUMAN OTC DRUG LABEL	2013-09-10		ACTIM	ANDA091429		46122-224	ORAL	RANITIDINE HYDROCHLORIDE	RANITIDINE	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=0e3080d6-b5cf-47ad-85fa-07c078474097		
IY9XDZ35W2	Unapproved drug other	HUMAN OTC DRUG LABEL	2016-05-09		ACTIB			46122-296	ORAL	DEXTROSE, UNSPECIFIED FORM	DEXTROSE (GLUCOSE), LEVULOSE (FRUCTOSE), PHOSPHORIC ACID	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a4ee0267-5e75-4c4c-b3f8-0a5700564411		
6YSS42VSEV	Unapproved drug other	HUMAN OTC DRUG LABEL	2016-05-09		ACTIB			46122-296	ORAL	FRUCTOSE	DEXTROSE (GLUCOSE), LEVULOSE (FRUCTOSE), PHOSPHORIC ACID	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a4ee0267-5e75-4c4c-b3f8-0a5700564411		
E4GA8884NN	Unapproved drug other	HUMAN OTC DRUG LABEL	2016-05-09		ACTIB			46122-296	ORAL	PHOSPHORIC ACID	DEXTROSE (GLUCOSE), LEVULOSE (FRUCTOSE), PHOSPHORIC ACID	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a4ee0267-5e75-4c4c-b3f8-0a5700564411		
IY9XDZ35W2	Unapproved drug other	HUMAN OTC DRUG LABEL	2004-09-28		ACTIB			41163-630	ORAL	DEXTROSE, UNSPECIFIED FORM	DEXTROSE (GLUCOSE), LEVULOSE (FRUCTOSE), PHOSPHORIC ACID	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=f3b7efe0-8d3c-4fc2-b878-c20b962e6266		
6YSS42VSEV	Unapproved drug other	HUMAN OTC DRUG LABEL	2004-09-28		ACTIB			41163-630	ORAL	FRUCTOSE	DEXTROSE (GLUCOSE), LEVULOSE (FRUCTOSE), PHOSPHORIC ACID	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=f3b7efe0-8d3c-4fc2-b878-c20b962e6266		
E4GA8884NN	Unapproved drug other	HUMAN OTC DRUG LABEL	2004-09-28		ACTIB			41163-630	ORAL	PHOSPHORIC ACID	DEXTROSE (GLUCOSE), LEVULOSE (FRUCTOSE), PHOSPHORIC ACID	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=f3b7efe0-8d3c-4fc2-b878-c20b962e6266		
2K7DF8HZDM	unapproved drug other	HUMAN OTC DRUG LABEL	2016-02-01		ACTIB			70434-102	TOPICAL	INDIGOFERA TINCTORIA LEAF	INDIGOFERA TINCTORIA LEAF	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=036fa661-b076-41c6-a303-b4cd1de634f3		
2K7DF8HZDM	unapproved drug other	HUMAN OTC DRUG LABEL	2016-02-01		ACTIB			70434-103	TOPICAL	INDIGOFERA TINCTORIA LEAF	INDIGOFERA TINCTORIA LEAF	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=42c4e982-94cf-4882-bdce-ef951d367a05		
E5818YZ355	unapproved drug other	HUMAN OTC DRUG LABEL	2016-02-01		ACTIB			70434-101	TOPICAL	LAWSONIA INERMIS LEAF	LAWSONIA INERMIS LEAF	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=71032377-8501-4c35-aac7-82e5bed6833b		
241ATL177A	OTC monograph not final	HUMAN OTC DRUG LABEL	2016-06-25		ACTIB	21 CFR 352		31190-230	TOPICAL	SOYBEAN OIL	OCTINOXATE, OCTISALATE, OXYBENZONE, TITANIUM DIOXIDE	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=acc70903-6f3a-45db-a1d5-f586341d2214		
91MBZ8H3QO	OTC monograph not final	HUMAN OTC DRUG LABEL	2015-08-08		ACTIB	21 CFR 356		70242-127	TOPICAL	SODIUM BORATE	SODIUM BORATE, GLYCERIN	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=362f20d7-3fd1-4e46-8c90-155457105ac3		
S57Y5X1117	ANDA	HUMAN OTC DRUG LABEL	2016-06-01		ACTIB	ANDA075915		55312-426	VAGINAL	TIOCONAZOLE	TIOCONAZOLE	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=8461a952-c007-403b-9792-cf976881df81		
64O047KTOA	ANDA	HUMAN OTC DRUG LABEL	2015-12-12		ACTIB	ANDA090254		0363-0276	ORAL	CETIRIZINE HYDROCHLORIDE	CETIRIZINE HYDROCHLORIDE	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=0cae25f3-4c96-4596-bba4-2734529dbb09		
SK47B8698T	OTC monograph not final	HUMAN OTC DRUG LABEL	2016-06-14		ACTIB	21 CFR 334		33992-3020	ORAL	MAGNESIUM SULFATE HEPTAHYDRATE	MAGNESIUM SULFATE	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=353f46b2-babc-5ceb-e054-00144ff88e88		
S57Y5X1117	ANDA	HUMAN OTC DRUG LABEL	2016-06-28		ACTIB	ANDA075915		49738-088	VAGINAL	TIOCONAZOLE	TIOCONAZOLE	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=407551ab-cff8-4463-9b3c-c0778adf9ee5		
WI4X0X7BPJ	OTC monograph not final	HUMAN OTC DRUG LABEL	2016-06-07		ACTIB	21 CFR 348		0363-0237	TOPICAL	HYDROCORTISONE	HYDROCORTISONE CREAM	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=8a3f486c-1353-466d-9ea7-c14559b53bf3		
BK76465IHM	ANDA	HUMAN OTC DRUG LABEL	2016-06-28		ACTIM	ANDA091429		42507-301	ORAL	RANITIDINE HYDROCHLORIDE	RANITIDINE	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b18c6b4e-c588-4a01-89c0-302bbdf89f7a		
64O047KTOA	ANDA	HUMAN OTC DRUG LABEL	2016-03-03		ACTIB	ANDA090922		63868-964	ORAL	CETIRIZINE HYDROCHLORIDE	CETIRIZINE HYDROCHLORIDE AND PSEUDOEPHEDRINE HYDROCHLORIDE	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b83d0d38-442c-41ee-88c3-51690edbcd91		
5W7SIA7YZW	ANDA	HUMAN OTC DRUG LABEL	2013-02-15		ACTIB	ANDA202508		43386-622	ORAL	LEVONORGESTREL	LEVONORGESTREL	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ec01077e-ac3c-424a-9edc-0854fe0a2e0d	Use for women to reduce chance of pregnancy after unprotected sex (if a contraceptive failed or if you did not use birth control)	
RM1CE97Z4N	ANDA	HUMAN OTC DRUG LABEL	2016-01-13		ACTIB	ANDA206581		0363-0909	ORAL	IBUPROFEN SODIUM	IBUPROFEN	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=f2a30365-b3dd-4360-8998-e5277d4d17b7		
0F32U78V2Q	OTC monograph not final	HUMAN OTC DRUG LABEL	2015-12-01		ACTIB	21 CFR 333E		63691-029	TOPICAL	CHLOROXYLENOL	CHLOROXYLENOL	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=27fa2840-adae-045a-e054-00144ff8d46c		
MOR84MUD8E	NDA	HUMAN OTC DRUG LABEL	2016-05-01		ACTIB	NDA019422		21749-850	TOPICAL	CHLORHEXIDINE GLUCONATE	CHLORHEXIDINE GLUCONATE 2%	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=365c3ac6-6c1f-594b-e054-00144ff88e88		
0F32U78V2Q	OTC monograph not final	HUMAN OTC DRUG LABEL	2016-04-30		ACTIB	21 CFR 333E		63691-027	TOPICAL	CHLOROXYLENOL	CHLOROXYLENOL	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=367183cb-ccaa-38c8-e054-00144ff88e88		
0F32U78V2Q	OTC monograph not final	HUMAN OTC DRUG LABEL	2016-04-30		ACTIB	21 CFR 333E		63691-028	TOPICAL	CHLOROXYLENOL	CHLOROXYLENOL	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=36740989-3e36-0f86-e054-00144ff88e88		
0F32U78V2Q	OTC monograph not final	HUMAN OTC DRUG LABEL	2016-04-30		ACTIB	21 CFR 333E		63691-030	TOPICAL	CHLOROXYLENOL	CHLOROXYLENOL	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3681478e-1e6a-3ed2-e054-00144ff8d46c		
0F32U78V2Q	OTC monograph not final	HUMAN OTC DRUG LABEL	2016-04-30		ACTIB	21 CFR 333E		63691-031	TOPICAL	CHLOROXYLENOL	CHLOROXYLENOL	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=36820434-8f09-0d3d-e054-00144ff88e88		
BK76465IHM	ANDA	HUMAN OTC DRUG LABEL	2016-06-13		ACTIM	ANDA076195		0113-0876	ORAL	RANITIDINE HYDROCHLORIDE	RANITIDINE	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4b973980-db66-4414-bb59-383d2d59530b		
K49155WL9Y	unapproved drug other	HUMAN OTC DRUG LABEL	2016-05-01		ACTIB			59078-315	TOPICAL	SHEA BUTTER	SHEA BUTTER	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5594be83-c1b0-4b2d-a9a0-416dda506b3f		
