UNII	IIG-ID	Route	Strength	IIG-URL
PDC6A3C0OX	GLYCERIN:TOPICAL:SUSPENSION:	TOPICAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
PDC6A3C0OX	GLYCERIN:TOPICAL:SYSTEM:	TOPICAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
PDC6A3C0OX	GLYCERIN:TRANSDERMAL:FILM, EXTENDED RELEASE:mg	TRANSDERMAL	306.2mg TRANSDERMAL FILM, EXTENDED RELEASE	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
PDC6A3C0OX	GLYCERIN:TRANSDERMAL:GEL:	TRANSDERMAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
PDC6A3C0OX	GLYCERIN:VAGINAL:CREAM:%w/w	VAGINAL	5%w/w VAGINAL CREAM	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
PDC6A3C0OX	GLYCERIN:VAGINAL:DOUCHE:%w/w	VAGINAL	1%w/w VAGINAL DOUCHE	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
PDC6A3C0OX	GLYCERIN:VAGINAL:JELLY:NA	VAGINAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
PDC6A3C0OX	GLYCERIN:VAGINAL:SUPPOSITORY:mg	VAGINAL	227.9mg VAGINAL SUPPOSITORY	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
258491E1RZ	GLYCERYL 1-STEARATE:ORAL:CAPSULE:	ORAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
258491E1RZ	GLYCERYL 1-STEARATE:ORAL:GRANULE, FOR SUSPENSION:	ORAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
258491E1RZ	GLYCERYL 1-STEARATE:TOPICAL:OINTMENT:%w/w	TOPICAL	3%w/w TOPICAL OINTMENT	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
R8WTH25YS2	GLYCERYL DIBEHENATE:ORAL:CAPSULE:	ORAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
R8WTH25YS2	GLYCERYL DIBEHENATE:ORAL:CAPSULE, DELAYED RELEASE:mg	ORAL	3.5mg ORAL CAPSULE, DELAYED RELEASE	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
R8WTH25YS2	GLYCERYL DIBEHENATE:ORAL:CAPSULE, EXTENDED RELEASE:	ORAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
R8WTH25YS2	GLYCERYL DIBEHENATE:ORAL:POWDER, FOR SOLUTION:	ORAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
R8WTH25YS2	GLYCERYL DIBEHENATE:ORAL:POWDER, FOR SUSPENSION:mg	ORAL	0.08mg ORAL POWDER, FOR SUSPENSION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
R8WTH25YS2	GLYCERYL DIBEHENATE:ORAL:SOLUTION:	ORAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
R8WTH25YS2	GLYCERYL DIBEHENATE:ORAL:TABLET:	ORAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
R8WTH25YS2	GLYCERYL DIBEHENATE:ORAL:TABLET, COATED:	ORAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
R8WTH25YS2	GLYCERYL DIBEHENATE:ORAL:TABLET, DELAYED RELEASE:	ORAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
R8WTH25YS2	GLYCERYL DIBEHENATE:ORAL:TABLET, EXTENDED RELEASE:	ORAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
R8WTH25YS2	GLYCERYL DIBEHENATE:ORAL:TABLET, FILM COATED:	ORAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
R8WTH25YS2	GLYCERYL DIBEHENATE:ORAL:TABLET, FILM COATED, EXTENDED RELEASE:	ORAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
R8WTH25YS2	GLYCERYL DIBEHENATE:ORAL:TABLET, ORALLY DISINTEGRATING:mg	ORAL	5.6mg ORAL TABLET, ORALLY DISINTEGRATING	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
73071MW2KM	GLYCERYL DISTEARATE:ORAL:CAPSULE, EXTENDED RELEASE:mg	ORAL	39.2mg ORAL CAPSULE, EXTENDED RELEASE	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
73071MW2KM	GLYCERYL DISTEARATE:ORAL:TABLET:	ORAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
73071MW2KM	GLYCERYL DISTEARATE:ORAL:TABLET, EXTENDED RELEASE:	ORAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
73071MW2KM	GLYCERYL DISTEARATE:ORAL:TABLET, ORALLY DISINTEGRATING:mg	ORAL	4mg ORAL TABLET, ORALLY DISINTEGRATING	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
HYE7O27HAO	GLYCERYL ISOSTEARATE:TOPICAL:CREAM:%w/w	TOPICAL	2.7%w/w TOPICAL CREAM	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
HYE7O27HAO	GLYCERYL ISOSTEARATE:VAGINAL:CREAM:%w/w	VAGINAL	2.7%w/w VAGINAL CREAM	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
Y98611C087	GLYCERYL LAURATE:TOPICAL:SYSTEM:	TOPICAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
Y98611C087	GLYCERYL LAURATE:TRANSDERMAL:FILM, EXTENDED RELEASE:mg	TRANSDERMAL	2.48mg TRANSDERMAL FILM, EXTENDED RELEASE	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
Y98611C087	GLYCERYL LAURATE:VAGINAL:SUPPOSITORY:mg	VAGINAL	300mg VAGINAL SUPPOSITORY	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
U72Q2I8C85	GLYCERYL MONO AND DICAPRYLOCAPRATE:ORAL:CAPSULE:mg	ORAL	765mg ORAL CAPSULE	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
U72Q2I8C85	GLYCERYL MONO AND DICAPRYLOCAPRATE:ORAL:CAPSULE, DELAYED RELEASE:	ORAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
U72Q2I8C85	GLYCERYL MONO AND DICAPRYLOCAPRATE:ORAL:CAPSULE, GELATIN COATED:mg	ORAL	62.2mg ORAL CAPSULE, GELATIN COATED	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
U72Q2I8C85	GLYCERYL MONO AND DICAPRYLOCAPRATE:ORAL:CAPSULE, LIQUID FILLED:mg	ORAL	139mg ORAL CAPSULE, LIQUID FILLED	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
U72Q2I8C85	GLYCERYL MONO AND DICAPRYLOCAPRATE:ORAL:SOLUTION:mg/1ml	ORAL	30mg/1ml ORAL SOLUTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
U72Q2I8C85	GLYCERYL MONO AND DICAPRYLOCAPRATE:ORAL:TABLET:mg	ORAL	1.3mg ORAL TABLET	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
KC98RO82HJ	GLYCERYL MONO AND DIPALMITOSTEARATE:ORAL:CAPSULE:	ORAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
KC98RO82HJ	GLYCERYL MONO AND DIPALMITOSTEARATE:ORAL:CAPSULE, DELAYED RELEASE:	ORAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
KC98RO82HJ	GLYCERYL MONO AND DIPALMITOSTEARATE:ORAL:TABLET, DELAYED RELEASE:	ORAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
KC98RO82HJ	GLYCERYL MONO AND DIPALMITOSTEARATE:ORAL:TABLET, ORALLY DISINTEGRATING, DELAYED RELEASE:	ORAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
KC98RO82HJ	GLYCERYL MONO AND DIPALMITOSTEARATE:TOPICAL:CREAM:	TOPICAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
KC98RO82HJ	GLYCERYL MONO AND DIPALMITOSTEARATE:VAGINAL:CREAM:	VAGINAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
TM2TZD4G4A	GLYCERYL MONOCAPRYLATE:ORAL:CAPSULE:mg	ORAL	400mg ORAL CAPSULE	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
TM2TZD4G4A	GLYCERYL MONOCAPRYLATE:ORAL:SOLUTION:mg/1ml	ORAL	349.1mg/1ml ORAL SOLUTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
G7515SW10N	GLYCERYL MONOCAPRYLOCAPRATE:ORAL:CAPSULE:	ORAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
4987GT719I	GLYCERYL MONOCITRATE:TOPICAL:CREAM:%w/w	TOPICAL	0.05%w/w TOPICAL CREAM	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
4763AXI84L	GLYCERYL MONOLINOLEATE:ORAL:CAPSULE:	ORAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
C4YAD5F5G6	GLYCERYL MONOOLEATE:ORAL:FILM, SOLUBLE:	ORAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
230OU9XXE4	GLYCERYL MONOSTEARATE:AURICULAR (OTIC):SUSPENSION:%w/v	AURICULAR (OTIC)	0.5%w/v AURICULAR (OTIC) SUSPENSION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
230OU9XXE4	GLYCERYL MONOSTEARATE:OPHTHALMIC:SUSPENSION:%w/v	OPHTHALMIC	0.5%w/v OPHTHALMIC SUSPENSION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
230OU9XXE4	GLYCERYL MONOSTEARATE:ORAL:CAPSULE:mg	ORAL	13.75mg ORAL CAPSULE	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
230OU9XXE4	GLYCERYL MONOSTEARATE:ORAL:CAPSULE, DELAYED RELEASE:	ORAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
230OU9XXE4	GLYCERYL MONOSTEARATE:ORAL:CAPSULE, EXTENDED RELEASE:mg	ORAL	32.4mg ORAL CAPSULE, EXTENDED RELEASE	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
230OU9XXE4	GLYCERYL MONOSTEARATE:ORAL:EMULSION:NA	ORAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
230OU9XXE4	GLYCERYL MONOSTEARATE:ORAL:GRANULE, FOR SUSPENSION:	ORAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
230OU9XXE4	GLYCERYL MONOSTEARATE:ORAL:TABLET:mg	ORAL	33.34mg ORAL TABLET	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
230OU9XXE4	GLYCERYL MONOSTEARATE:ORAL:TABLET, CHEWABLE:	ORAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
230OU9XXE4	GLYCERYL MONOSTEARATE:ORAL:TABLET, DELAYED RELEASE:	ORAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
230OU9XXE4	GLYCERYL MONOSTEARATE:ORAL:TABLET, EXTENDED RELEASE:	ORAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
230OU9XXE4	GLYCERYL MONOSTEARATE:ORAL:TABLET, FILM COATED:	ORAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
230OU9XXE4	GLYCERYL MONOSTEARATE:ORAL:TABLET, FILM COATED, EXTENDED RELEASE:mg	ORAL	264.3mg ORAL TABLET, FILM COATED, EXTENDED RELEASE	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
230OU9XXE4	GLYCERYL MONOSTEARATE:ORAL:TABLET, ORALLY DISINTEGRATING, DELAYED RELEASE:	ORAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
230OU9XXE4	GLYCERYL MONOSTEARATE:RECTAL:SUPPOSITORY:mg	RECTAL	35mg RECTAL SUPPOSITORY	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
230OU9XXE4	GLYCERYL MONOSTEARATE:SUBLINGUAL:TABLET:mg	SUBLINGUAL	1.23mg SUBLINGUAL TABLET	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
230OU9XXE4	GLYCERYL MONOSTEARATE:TOPICAL:AEROSOL, FOAM:%w/w	TOPICAL	3.27%w/w TOPICAL AEROSOL, FOAM	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
230OU9XXE4	GLYCERYL MONOSTEARATE:TOPICAL:CREAM:	TOPICAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
230OU9XXE4	GLYCERYL MONOSTEARATE:TOPICAL:LIQUID:%w/w	TOPICAL	1%w/w TOPICAL LIQUID	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
230OU9XXE4	GLYCERYL MONOSTEARATE:TOPICAL:LOTION:%w/w	TOPICAL	9%w/w TOPICAL LOTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
230OU9XXE4	GLYCERYL MONOSTEARATE:TOPICAL:OINTMENT:%w/w	TOPICAL	5%w/w TOPICAL OINTMENT	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
230OU9XXE4	GLYCERYL MONOSTEARATE:TOPICAL:SUSPENSION:%w/w	TOPICAL	1.25%w/w TOPICAL SUSPENSION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
230OU9XXE4	GLYCERYL MONOSTEARATE:VAGINAL:AEROSOL, FOAM:%w/w	VAGINAL	3%w/w VAGINAL AEROSOL, FOAM	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
230OU9XXE4	GLYCERYL MONOSTEARATE:VAGINAL:CREAM:%w/w	VAGINAL	17%w/w VAGINAL CREAM	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
4PC054V79P	GLYCERYL OLEATE:ORAL:CAPSULE:NA	ORAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
4PC054V79P	GLYCERYL OLEATE:ORAL:POWDER, FOR SUSPENSION:NA	ORAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
4PC054V79P	GLYCERYL OLEATE:ORAL:TABLET:	ORAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
4PC054V79P	GLYCERYL OLEATE:TOPICAL:CREAM, AUGMENTED:%w/w	TOPICAL	3.5%w/w TOPICAL CREAM, AUGMENTED	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
4PC054V79P	GLYCERYL OLEATE:TOPICAL:GEL:%w/w	TOPICAL	1%w/w TOPICAL GEL	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
4PC054V79P	GLYCERYL OLEATE:TOPICAL:SPRAY:%w/w	TOPICAL	0.95%w/w TOPICAL SPRAY	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
4PC054V79P	GLYCERYL OLEATE:TRANSDERMAL:FILM, EXTENDED RELEASE:mg	TRANSDERMAL	18.8mg TRANSDERMAL FILM, EXTENDED RELEASE	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
6Y2XJ05B35	GLYCERYL PALMITATE:RECTAL:SUPPOSITORY:NA	RECTAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
6Y2XJ05B35	GLYCERYL PALMITATE:TOPICAL:LOTION:NA	TOPICAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
GSY51O183C	GLYCERYL PALMITOSTEARATE:INTRADERMAL:INJECTION:mg	INTRADERMAL	16mg INTRADERMAL INJECTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
GSY51O183C	GLYCERYL PALMITOSTEARATE:ORAL:SUSPENSION:mg/5ml	ORAL	150mg/5ml ORAL SUSPENSION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
GSY51O183C	GLYCERYL PALMITOSTEARATE:ORAL:TABLET:mg	ORAL	18mg ORAL TABLET	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
GSY51O183C	GLYCERYL PALMITOSTEARATE:TOPICAL:AEROSOL:%w/w	TOPICAL	2.55%w/w TOPICAL AEROSOL	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
GSY51O183C	GLYCERYL PALMITOSTEARATE:TOPICAL:CREAM:%w/w	TOPICAL	2.78%w/w TOPICAL CREAM	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
GSY51O183C	GLYCERYL PALMITOSTEARATE:TOPICAL:EMULSION:%w/w	TOPICAL	2.55%w/w TOPICAL EMULSION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
ZUE0CEL42O	GLYCERYL RICINOLEATE:ORAL:TABLET:mg	ORAL	11.25mg ORAL TABLET	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
ZUE0CEL42O	GLYCERYL RICINOLEATE:TOPICAL:SHAMPOO, SUSPENSION:%w/v	TOPICAL	1%w/v TOPICAL SHAMPOO, SUSPENSION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
FCZ5MH785I	GLYCERYL STEARATE SE:TOPICAL:CREAM:%w/w	TOPICAL	4%w/w TOPICAL CREAM	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
FCZ5MH785I	GLYCERYL STEARATE SE:TOPICAL:LOTION:	TOPICAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
RD25J5V947	GLYCERYL STEARATE/PEG-100 STEARATE:ORAL:TABLET:mg	ORAL	1.8mg ORAL TABLET	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
RD25J5V947	GLYCERYL STEARATE/PEG-100 STEARATE:ORAL:TABLET, COATED:mg	ORAL	1.8mg ORAL TABLET, COATED	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
RD25J5V947	GLYCERYL STEARATE/PEG-100 STEARATE:RECTAL:SUPPOSITORY:mg	RECTAL	36mg RECTAL SUPPOSITORY	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
RD25J5V947	GLYCERYL STEARATE/PEG-100 STEARATE:TOPICAL:CREAM:	TOPICAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
RD25J5V947	GLYCERYL STEARATE/PEG-100 STEARATE:TOPICAL:CREAM, AUGMENTED:%w/w	TOPICAL	7.08%w/w TOPICAL CREAM, AUGMENTED	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
RD25J5V947	GLYCERYL STEARATE/PEG-100 STEARATE:TOPICAL:LOTION:%w/w	TOPICAL	6.5%w/w TOPICAL LOTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
P6OCJ2551R	GLYCERYL TRISTEARATE:ORAL:CAPSULE:mg	ORAL	225mg ORAL CAPSULE	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
P6OCJ2551R	GLYCERYL TRISTEARATE:ORAL:TABLET, CHEWABLE:mg	ORAL	2.3mg ORAL TABLET, CHEWABLE	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
TE7660XO1C	GLYCINE:DENTAL:PASTE, DENTIFRICE:%w/w	DENTAL	0.34%w/w DENTAL PASTE, DENTIFRICE	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
TE7660XO1C	GLYCINE:INTRADERMAL:INJECTION, POWDER, FOR SOLUTION:mg	INTRADERMAL	0.5mg INTRADERMAL INJECTION, POWDER, FOR SOLUTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
TE7660XO1C	GLYCINE:INTRAMUSCULAR:INJECTION:	INTRAMUSCULAR		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
TE7660XO1C	GLYCINE:INTRAMUSCULAR:INJECTION, POWDER, FOR SOLUTION:mg	INTRAMUSCULAR	40mg INTRAMUSCULAR INJECTION, POWDER, FOR SOLUTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
TE7660XO1C	GLYCINE:INTRAVENOUS:INJECTABLE, LIPOSOMAL:%w/v	INTRAVENOUS	0.38%w/v INTRAVENOUS INJECTABLE, LIPOSOMAL	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
TE7660XO1C	GLYCINE:INTRAVENOUS:INJECTION:mg	INTRAVENOUS	200mg INTRAVENOUS INJECTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
TE7660XO1C	GLYCINE:INTRAVENOUS:INJECTION, EMULSION:mg	INTRAVENOUS	200mg INTRAVENOUS INJECTION, EMULSION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
TE7660XO1C	GLYCINE:INTRAVENOUS:INJECTION, POWDER, FOR SOLUTION:mg	INTRAVENOUS	3.76mg INTRAVENOUS INJECTION, POWDER, FOR SOLUTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
TE7660XO1C	GLYCINE:INTRAVENOUS:INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION:mg	INTRAVENOUS	200mg INTRAVENOUS INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
TE7660XO1C	GLYCINE:INTRAVENOUS:INJECTION, SOLUTION:%w/v	INTRAVENOUS	0.42%w/v INTRAVENOUS INJECTION, SOLUTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
TE7660XO1C	GLYCINE:ORAL:CAPSULE:	ORAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
TE7660XO1C	GLYCINE:ORAL:CAPSULE, DELAYED RELEASE:	ORAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
TE7660XO1C	GLYCINE:ORAL:POWDER, FOR SOLUTION:mg	ORAL	0.09mg ORAL POWDER, FOR SOLUTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
TE7660XO1C	GLYCINE:ORAL:POWDER, FOR SUSPENSION:	ORAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
TE7660XO1C	GLYCINE:ORAL:SOLUTION:mg	ORAL	50mg ORAL SOLUTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
TE7660XO1C	GLYCINE:ORAL:TABLET:mg	ORAL	163.31mg ORAL TABLET	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
TE7660XO1C	GLYCINE:ORAL:TABLET, CHEWABLE:mg	ORAL	200mg ORAL TABLET, CHEWABLE	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
TE7660XO1C	GLYCINE:ORAL:TABLET, ORALLY DISINTEGRATING:	ORAL		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
TE7660XO1C	GLYCINE:RESPIRATORY (INHALATION):POWDER:	RESPIRATORY (INHALATION)		https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
TE7660XO1C	GLYCINE:SUBCUTANEOUS:INJECTION, POWDER, FOR SOLUTION:mg	SUBCUTANEOUS	0.5mg SUBCUTANEOUS INJECTION, POWDER, FOR SOLUTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
TE7660XO1C	GLYCINE:SUBCUTANEOUS:INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION:mg	SUBCUTANEOUS	10mg SUBCUTANEOUS INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
