UNII	MarketingStatus	ProductCategory	MarketDate	InitialYearApproval	ActiveCode	ApprovalAppId	Equiv NDC	NDC	Route	ActiveMoietyName	GenericProductName	URL	Indications	Comment
RUD5Y4SV0S	NADA	OTC ANIMAL DRUG LABEL	2017-12-15		ACTIB	NADA141269		57926-027		"TRENBOLONE ACETATE"	"TRENBOLONE ACETATE AND ESTRADIOL"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=fac25fb9-dc3e-4342-9a01-6f45589d26ef	For increased rate of weight gain and improved feed efficiency for up to 200 days after implantation in beef heifers fed in confinement for slaughter.Do not use in calves to be processed for veal. Effectiveness and animal safety in veal calves have not been established.Not approved for repeated implantation (reimplantation) with this or any other cattle ear implant during the production phase(s) identified on labeling [beef heifers fed in confinement for slaughter] unless otherwise indicated on labeling because safety and effectiveness have not been evaluated. Not to be used in animals intended for subsequent breeding, or in lactating dairy cows.  NOTE: Studies have demonstrated that the administration of Revalor-XH can result in decreased marbling scores when compared to non-implanted heifers.	
4TI98Z838E	NADA	OTC ANIMAL DRUG LABEL	2017-12-15		ACTIB	NADA141269		57926-027		"ESTRADIOL"	"TRENBOLONE ACETATE AND ESTRADIOL"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=fac25fb9-dc3e-4342-9a01-6f45589d26ef	For increased rate of weight gain and improved feed efficiency for up to 200 days after implantation in beef heifers fed in confinement for slaughter.Do not use in calves to be processed for veal. Effectiveness and animal safety in veal calves have not been established.Not approved for repeated implantation (reimplantation) with this or any other cattle ear implant during the production phase(s) identified on labeling [beef heifers fed in confinement for slaughter] unless otherwise indicated on labeling because safety and effectiveness have not been evaluated. Not to be used in animals intended for subsequent breeding, or in lactating dairy cows.  NOTE: Studies have demonstrated that the administration of Revalor-XH can result in decreased marbling scores when compared to non-implanted heifers.	
451W47IQ8X	unapproved drug other	PRESCRIPTION ANIMAL DRUG LABEL	2016-03-09		ACTIB			86043-1003		"SODIUM CHLORIDE"	"SODIUM CHLORIDE, SODIUM GLUCONATE, SODIUM ACETATE, POTASSIUM CHLORIDE, MAGNESIUM CHLORIDE INJECTION"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=73b63f78-45ee-4103-930b-31ec573678e6	Sykes IV Lyte Injection pH 7.4 (Multiple Electrolytes Injection, Type 1, USP) is indicated as a source of water and electrolytes for all species. It is also used as an alkalinizing agent.Sykes IV Lyte Injection pH 7.4 (Multiple Electrolytes Injection, Type 1, USP) is compatible with blood or blood components. It may be administered prior to or following the infusion of blood through the same administration set (i.e., as a priming solution), added to or infused concurrently with blood components, or used as a diluent in the transfusion of packed erythrocytes.	
R6Q3791S76	unapproved drug other	PRESCRIPTION ANIMAL DRUG LABEL	2016-03-09		ACTIB			86043-1003		"SODIUM GLUCONATE"	"SODIUM CHLORIDE, SODIUM GLUCONATE, SODIUM ACETATE, POTASSIUM CHLORIDE, MAGNESIUM CHLORIDE INJECTION"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=73b63f78-45ee-4103-930b-31ec573678e6	Sykes IV Lyte Injection pH 7.4 (Multiple Electrolytes Injection, Type 1, USP) is indicated as a source of water and electrolytes for all species. It is also used as an alkalinizing agent.Sykes IV Lyte Injection pH 7.4 (Multiple Electrolytes Injection, Type 1, USP) is compatible with blood or blood components. It may be administered prior to or following the infusion of blood through the same administration set (i.e., as a priming solution), added to or infused concurrently with blood components, or used as a diluent in the transfusion of packed erythrocytes.	
4550K0SC9B	unapproved drug other	PRESCRIPTION ANIMAL DRUG LABEL	2016-03-09		ACTIB			86043-1003		"SODIUM ACETATE"	"SODIUM CHLORIDE, SODIUM GLUCONATE, SODIUM ACETATE, POTASSIUM CHLORIDE, MAGNESIUM CHLORIDE INJECTION"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=73b63f78-45ee-4103-930b-31ec573678e6	Sykes IV Lyte Injection pH 7.4 (Multiple Electrolytes Injection, Type 1, USP) is indicated as a source of water and electrolytes for all species. It is also used as an alkalinizing agent.Sykes IV Lyte Injection pH 7.4 (Multiple Electrolytes Injection, Type 1, USP) is compatible with blood or blood components. It may be administered prior to or following the infusion of blood through the same administration set (i.e., as a priming solution), added to or infused concurrently with blood components, or used as a diluent in the transfusion of packed erythrocytes.	
660YQ98I10	unapproved drug other	PRESCRIPTION ANIMAL DRUG LABEL	2016-03-09		ACTIB			86043-1003		"POTASSIUM CHLORIDE"	"SODIUM CHLORIDE, SODIUM GLUCONATE, SODIUM ACETATE, POTASSIUM CHLORIDE, MAGNESIUM CHLORIDE INJECTION"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=73b63f78-45ee-4103-930b-31ec573678e6	Sykes IV Lyte Injection pH 7.4 (Multiple Electrolytes Injection, Type 1, USP) is indicated as a source of water and electrolytes for all species. It is also used as an alkalinizing agent.Sykes IV Lyte Injection pH 7.4 (Multiple Electrolytes Injection, Type 1, USP) is compatible with blood or blood components. It may be administered prior to or following the infusion of blood through the same administration set (i.e., as a priming solution), added to or infused concurrently with blood components, or used as a diluent in the transfusion of packed erythrocytes.	
02F3473H9O	unapproved drug other	PRESCRIPTION ANIMAL DRUG LABEL	2016-03-09		ACTIB			86043-1003		"MAGNESIUM CHLORIDE"	"SODIUM CHLORIDE, SODIUM GLUCONATE, SODIUM ACETATE, POTASSIUM CHLORIDE, MAGNESIUM CHLORIDE INJECTION"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=73b63f78-45ee-4103-930b-31ec573678e6	Sykes IV Lyte Injection pH 7.4 (Multiple Electrolytes Injection, Type 1, USP) is indicated as a source of water and electrolytes for all species. It is also used as an alkalinizing agent.Sykes IV Lyte Injection pH 7.4 (Multiple Electrolytes Injection, Type 1, USP) is compatible with blood or blood components. It may be administered prior to or following the infusion of blood through the same administration set (i.e., as a priming solution), added to or infused concurrently with blood components, or used as a diluent in the transfusion of packed erythrocytes.	
SQE6VB453K	unapproved drug other	OTC ANIMAL DRUG LABEL	2016-01-22		ACTIB			86043-1004		"CALCIUM GLUCONATE"	"CALCIUM GLUCONATE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=115f2bc6-b3f5-41a3-b2f9-e69f4d620637	FOR USE IN CATTLE AS AN AID IN TREATING UNCOMPLICATED MILK FEVER (PARTURIENT PARESIS).	
MOR84MUD8E	unapproved drug other	OTC ANIMAL DRUG LABEL	2017-12-06		ACTIB			50386-1350		"CHLORHEXIDINE GLUCONATE"	"CHLORHEXIDINE GLUCONATE, CLIMBAZOLE, PHYTOSPHINGOSINE SALICYLOYL"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1e6af6f4-2da1-4059-8f65-2a98ae70102d		
U891J4JCNH	unapproved drug other	OTC ANIMAL DRUG LABEL	2017-12-06		ACTIB			50386-1350		"SALICYLOYL PHYTOSPHINGOSINE"	"CHLORHEXIDINE GLUCONATE, CLIMBAZOLE, PHYTOSPHINGOSINE SALICYLOYL"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1e6af6f4-2da1-4059-8f65-2a98ae70102d		
9N42CW7I54	unapproved drug other	OTC ANIMAL DRUG LABEL	2017-12-06		ACTIB			50386-1350		"CLIMBAZOLE"	"CHLORHEXIDINE GLUCONATE, CLIMBAZOLE, PHYTOSPHINGOSINE SALICYLOYL"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1e6af6f4-2da1-4059-8f65-2a98ae70102d		
451W47IQ8X	unapproved drug other	PRESCRIPTION ANIMAL DRUG LABEL	2016-03-10		ACTIB			86043-1010		"SODIUM CHLORIDE"	"SODIUM CHLORIDE, SODIUM GLUCONATE, SODIUM ACETATE ANHYDROUS, POTASSIUM CHLORIDE, MAGNESIUM CHLORIDE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=2ddcac37-80b4-46c2-a0fb-cb27c338c7e7	Sykes IV Lyte-R Injection (Multiple Electrolytes Injection, Type 1, USP) is indicated as a source of water and electrolytes for all species. It is also used as an alkalinizing agent.	
R6Q3791S76	unapproved drug other	PRESCRIPTION ANIMAL DRUG LABEL	2016-03-10		ACTIB			86043-1010		"SODIUM GLUCONATE"	"SODIUM CHLORIDE, SODIUM GLUCONATE, SODIUM ACETATE ANHYDROUS, POTASSIUM CHLORIDE, MAGNESIUM CHLORIDE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=2ddcac37-80b4-46c2-a0fb-cb27c338c7e7	Sykes IV Lyte-R Injection (Multiple Electrolytes Injection, Type 1, USP) is indicated as a source of water and electrolytes for all species. It is also used as an alkalinizing agent.	
NVG71ZZ7P0	unapproved drug other	PRESCRIPTION ANIMAL DRUG LABEL	2016-03-10		ACTIB			86043-1010		"SODIUM ACETATE ANHYDROUS"	"SODIUM CHLORIDE, SODIUM GLUCONATE, SODIUM ACETATE ANHYDROUS, POTASSIUM CHLORIDE, MAGNESIUM CHLORIDE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=2ddcac37-80b4-46c2-a0fb-cb27c338c7e7	Sykes IV Lyte-R Injection (Multiple Electrolytes Injection, Type 1, USP) is indicated as a source of water and electrolytes for all species. It is also used as an alkalinizing agent.	
660YQ98I10	unapproved drug other	PRESCRIPTION ANIMAL DRUG LABEL	2016-03-10		ACTIB			86043-1010		"POTASSIUM CHLORIDE"	"SODIUM CHLORIDE, SODIUM GLUCONATE, SODIUM ACETATE ANHYDROUS, POTASSIUM CHLORIDE, MAGNESIUM CHLORIDE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=2ddcac37-80b4-46c2-a0fb-cb27c338c7e7	Sykes IV Lyte-R Injection (Multiple Electrolytes Injection, Type 1, USP) is indicated as a source of water and electrolytes for all species. It is also used as an alkalinizing agent.	
02F3473H9O	unapproved drug other	PRESCRIPTION ANIMAL DRUG LABEL	2016-03-10		ACTIB			86043-1010		"MAGNESIUM CHLORIDE"	"SODIUM CHLORIDE, SODIUM GLUCONATE, SODIUM ACETATE ANHYDROUS, POTASSIUM CHLORIDE, MAGNESIUM CHLORIDE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=2ddcac37-80b4-46c2-a0fb-cb27c338c7e7	Sykes IV Lyte-R Injection (Multiple Electrolytes Injection, Type 1, USP) is indicated as a source of water and electrolytes for all species. It is also used as an alkalinizing agent.	
RUD5Y4SV0S	NADA	OTC ANIMAL DRUG LABEL	1994-12-13		ACTIB	NADA140992		57926-024		"TRENBOLONE ACETATE"	"TRENBOLONE ACETATE AND ESTRADIOL"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b216f6fe-4fb6-4027-8c47-6716135677dc	This product contains trenbolone acetate and estradiol in a slow-release delivery system which increases rate of weight gain and improves feed efficiency in steers and heifers fed in confinement for slaughter.Do not use in veal calves. Effectiveness and animal safety in veal calves have not been established.	
4TI98Z838E	NADA	OTC ANIMAL DRUG LABEL	1994-12-13		ACTIB	NADA140992		57926-024		"ESTRADIOL"	"TRENBOLONE ACETATE AND ESTRADIOL"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b216f6fe-4fb6-4027-8c47-6716135677dc	This product contains trenbolone acetate and estradiol in a slow-release delivery system which increases rate of weight gain and improves feed efficiency in steers and heifers fed in confinement for slaughter.Do not use in veal calves. Effectiveness and animal safety in veal calves have not been established.	
LX22YL083G	unapproved drug other	PRESCRIPTION ANIMAL DRUG LABEL	2016-03-09		ACTIB			86043-1012		"DEXTROSE MONOHYDRATE"	"DEXTROSE MONOHYDRATE AND SODIUM CHLORIDE INJECTION"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b8d421e8-6c23-47d1-a495-dd959246f0b2	Sykes 5% Dextrose and 0.9% Sodium Chloride Injection is indicated as a source of water and calories for all species. 	
451W47IQ8X	unapproved drug other	PRESCRIPTION ANIMAL DRUG LABEL	2016-03-09		ACTIB			86043-1012		"SODIUM CHLORIDE"	"DEXTROSE MONOHYDRATE AND SODIUM CHLORIDE INJECTION"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b8d421e8-6c23-47d1-a495-dd959246f0b2	Sykes 5% Dextrose and 0.9% Sodium Chloride Injection is indicated as a source of water and calories for all species. 	
LX22YL083G	unapproved drug other	PRESCRIPTION ANIMAL DRUG LABEL	2016-02-29		ACTIB			86043-1011		"DEXTROSE MONOHYDRATE"	"DEXTROSE MONOHYDRATE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1d31c2c8-878d-48d8-aac6-361ff59e3563	Sykes 5% Dextrose Injection is indicated as a source of water and calories for all species.	
804826J2HU	NADA	PRESCRIPTION ANIMAL DRUG LABEL	1984-11-16		ACTIM	NADA055100		0061-8128		"AMOXICILLIN"	"AMOXICILLIN"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=25fc3b5a-c0fd-47fb-b7a5-ba8fdc89a24c		
339NCG44TV	unapproved drug other	OTC ANIMAL DRUG LABEL	2011-06-13		ACTIB			86018-010		"PHENOL"	"POST-MILKING PHENOL TEAT DIP"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=312548cb-4142-45ed-82db-163d95322a01		
4NC0T56V35	unapproved drug other	OTC ANIMAL DRUG LABEL	2011-06-13		ACTIM			86018-010		"PHENOLATE SODIUM"	"POST-MILKING PHENOL TEAT DIP"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=312548cb-4142-45ed-82db-163d95322a01		
451W47IQ8X	unapproved drug other	PRESCRIPTION ANIMAL DRUG LABEL	2015-03-20		ACTIB			86043-1001		"SODIUM CHLORIDE"	"SODIUM CHLORIDE, POTASSIUM CHLORIDE, SODIUM LACTATE AND CALCIUM CHLORIDE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=594f78df-11c4-4a32-80ae-07c22d1c9cb1	Sykes Electrolyte Solution Compound Sodium Lactate (Hartmann’s Solution) is indicated as a source of water and electrolytes for all species. It is also used as an alkalinizing agent.	
660YQ98I10	unapproved drug other	PRESCRIPTION ANIMAL DRUG LABEL	2015-03-20		ACTIB			86043-1001		"POTASSIUM CHLORIDE"	"SODIUM CHLORIDE, POTASSIUM CHLORIDE, SODIUM LACTATE AND CALCIUM CHLORIDE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=594f78df-11c4-4a32-80ae-07c22d1c9cb1	Sykes Electrolyte Solution Compound Sodium Lactate (Hartmann’s Solution) is indicated as a source of water and electrolytes for all species. It is also used as an alkalinizing agent.	
M4I0D6VV5M	unapproved drug other	PRESCRIPTION ANIMAL DRUG LABEL	2015-03-20		ACTIB			86043-1001		"CALCIUM CHLORIDE"	"SODIUM CHLORIDE, POTASSIUM CHLORIDE, SODIUM LACTATE AND CALCIUM CHLORIDE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=594f78df-11c4-4a32-80ae-07c22d1c9cb1	Sykes Electrolyte Solution Compound Sodium Lactate (Hartmann’s Solution) is indicated as a source of water and electrolytes for all species. It is also used as an alkalinizing agent.	
TU7HW0W0QT	unapproved drug other	PRESCRIPTION ANIMAL DRUG LABEL	2015-03-20		ACTIB			86043-1001		"SODIUM LACTATE"	"SODIUM CHLORIDE, POTASSIUM CHLORIDE, SODIUM LACTATE AND CALCIUM CHLORIDE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=594f78df-11c4-4a32-80ae-07c22d1c9cb1	Sykes Electrolyte Solution Compound Sodium Lactate (Hartmann’s Solution) is indicated as a source of water and electrolytes for all species. It is also used as an alkalinizing agent.	
339NCG44TV	unapproved drug other	OTC ANIMAL DRUG LABEL	2011-06-13		ACTIB			86018-100		"PHENOL"	"PHENOL TEAT DIP"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=8a414a4c-850f-4a7f-b972-e95a5708258e		
4NC0T56V35	unapproved drug other	OTC ANIMAL DRUG LABEL	2011-06-13		ACTIB			86018-100		"PHENOLATE SODIUM"	"PHENOL TEAT DIP"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=8a414a4c-850f-4a7f-b972-e95a5708258e		
451W47IQ8X	unapproved drug other	PRESCRIPTION ANIMAL DRUG LABEL	2016-01-27		ACTIB			86043-1007		"SODIUM CHLORIDE"	"SODIUM CHLORIDE, POTASSIUM CHLORIDE, CALCIUM CHLORIDE, SODIUM LACTATE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b73de642-0bda-4e99-857f-2449dedf3674	Sykes Lactated Ringer’s Injection is indicated as a source of water and electrolytes for all species. It is also used as an alkalinizing agent.	
660YQ98I10	unapproved drug other	PRESCRIPTION ANIMAL DRUG LABEL	2016-01-27		ACTIB			86043-1007		"POTASSIUM CHLORIDE"	"SODIUM CHLORIDE, POTASSIUM CHLORIDE, CALCIUM CHLORIDE, SODIUM LACTATE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b73de642-0bda-4e99-857f-2449dedf3674	Sykes Lactated Ringer’s Injection is indicated as a source of water and electrolytes for all species. It is also used as an alkalinizing agent.	
M4I0D6VV5M	unapproved drug other	PRESCRIPTION ANIMAL DRUG LABEL	2016-01-27		ACTIB			86043-1007		"CALCIUM CHLORIDE"	"SODIUM CHLORIDE, POTASSIUM CHLORIDE, CALCIUM CHLORIDE, SODIUM LACTATE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b73de642-0bda-4e99-857f-2449dedf3674	Sykes Lactated Ringer’s Injection is indicated as a source of water and electrolytes for all species. It is also used as an alkalinizing agent.	
TU7HW0W0QT	unapproved drug other	PRESCRIPTION ANIMAL DRUG LABEL	2016-01-27		ACTIB			86043-1007		"SODIUM LACTATE"	"SODIUM CHLORIDE, POTASSIUM CHLORIDE, CALCIUM CHLORIDE, SODIUM LACTATE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b73de642-0bda-4e99-857f-2449dedf3674	Sykes Lactated Ringer’s Injection is indicated as a source of water and electrolytes for all species. It is also used as an alkalinizing agent.	
MOR84MUD8E	unapproved drug other	OTC ANIMAL DRUG LABEL	2017-12-18		ACTIB			50386-1360		"CHLORHEXIDINE GLUCONATE"	"CHLORHEXIDINE GLUCONATE, CLIMBAZOLE, PHYTOSPHINGOSINE SALICYLOYL"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=bdb76e7f-4f62-4779-81ea-09f450f058a1		
U891J4JCNH	unapproved drug other	OTC ANIMAL DRUG LABEL	2017-12-18		ACTIB			50386-1360		"SALICYLOYL PHYTOSPHINGOSINE"	"CHLORHEXIDINE GLUCONATE, CLIMBAZOLE, PHYTOSPHINGOSINE SALICYLOYL"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=bdb76e7f-4f62-4779-81ea-09f450f058a1		
9N42CW7I54	unapproved drug other	OTC ANIMAL DRUG LABEL	2017-12-18		ACTIB			50386-1360		"CLIMBAZOLE"	"CHLORHEXIDINE GLUCONATE, CLIMBAZOLE, PHYTOSPHINGOSINE SALICYLOYL"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=bdb76e7f-4f62-4779-81ea-09f450f058a1		
88AYB867L5	Unapproved drug other	OTC ANIMAL DRUG LABEL	2014-01-01		ACTIB			0859-2380		"PRAMOXINE HYDROCHLORIDE"	"RELIEF"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1301907e-a520-4158-8f4b-48549aad2c80	For cleansing of the hair coat and temporary relief of itching, flaking and irritation.	
MOR84MUD8E	unapproved drug other	OTC ANIMAL DRUG LABEL	2017-12-20		ACTIB			50386-1370		"CHLORHEXIDINE GLUCONATE"	"CHLORHEXIDINE GLUCONATE, CLIMBAZOLE, PHYTOSPHINGOSINE SALICYLOYL"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=597da12f-53be-4061-afaf-741c43b44c3b		
9N42CW7I54	unapproved drug other	OTC ANIMAL DRUG LABEL	2017-12-20		ACTIB			50386-1370		"CLIMBAZOLE"	"CHLORHEXIDINE GLUCONATE, CLIMBAZOLE, PHYTOSPHINGOSINE SALICYLOYL"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=597da12f-53be-4061-afaf-741c43b44c3b		
U891J4JCNH	unapproved drug other	OTC ANIMAL DRUG LABEL	2017-12-20		ACTIB			50386-1370		"SALICYLOYL PHYTOSPHINGOSINE"	"CHLORHEXIDINE GLUCONATE, CLIMBAZOLE, PHYTOSPHINGOSINE SALICYLOYL"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=597da12f-53be-4061-afaf-741c43b44c3b		
88AYB867L5	Unapproved drug other	OTC ANIMAL DRUG LABEL	2017-02-15		ACTIB			0859-2381		"PRAMOXINE HYDROCHLORIDE"	"RELIEF"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=d06797c7-a1ae-4b9b-a829-1731489b8cc1	For temporary relief of Itching, flaking and irritation.	
H0G9379FGK	unapproved drug other	OTC ANIMAL DRUG LABEL	2001-07-01		ACTIM			57561-192		"CALCIUM CARBONATE"	"CALCIUM PHOSPHORUS MAGNESIUM POTASSIUM DEXTROSE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ceaaff36-4df4-41a3-a085-2937f016e90c		
4VN69WUP7N	unapproved drug other	OTC ANIMAL DRUG LABEL	2001-07-01		ACTIR			57561-192		"SODIUM HYPOPHOSPHITE MONOHYDRATE"	"CALCIUM PHOSPHORUS MAGNESIUM POTASSIUM DEXTROSE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ceaaff36-4df4-41a3-a085-2937f016e90c		
02F3473H9O	unapproved drug other	OTC ANIMAL DRUG LABEL	2001-07-01		ACTIM			57561-192		"MAGNESIUM CHLORIDE"	"CALCIUM PHOSPHORUS MAGNESIUM POTASSIUM DEXTROSE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ceaaff36-4df4-41a3-a085-2937f016e90c		
660YQ98I10	unapproved drug other	OTC ANIMAL DRUG LABEL	2001-07-01		ACTIM			57561-192		"POTASSIUM CHLORIDE"	"CALCIUM PHOSPHORUS MAGNESIUM POTASSIUM DEXTROSE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ceaaff36-4df4-41a3-a085-2937f016e90c		
LX22YL083G	unapproved drug other	OTC ANIMAL DRUG LABEL	2001-07-01		ACTIB			57561-192		"DEXTROSE MONOHYDRATE"	"CALCIUM PHOSPHORUS MAGNESIUM POTASSIUM DEXTROSE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ceaaff36-4df4-41a3-a085-2937f016e90c		
057Y626693	NADA	PRESCRIPTION ANIMAL DRUG LABEL	1965-01-13		ACTIM	NADA030025		54771-1583		"NEOMYCIN SULFATE"	"NEOMYCIN SULFATE, ISOFLUPREDONE ACETATE, AND TETRACAINE HYDROCHLORIDE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=378b5692-2a81-4b88-b96c-175d55462e00	TRITOP Topical Ointment is indicated as treatment or adjunctive therapy of certain ear and skin conditions in dogs, cats and horses caused by or associated with neomycin susceptible organisms and/or allergy. In addition, it is indicated as superficial dressing applied to minor cuts, wounds, lacerations, abrasions, and for post surgical application where reduction of pain and inflammatory response is deemed desirable.TRITOP Topical Ointment is useful in treating such conditions as acute otitis externa in dogs and to a lesser degree, chronic otitis externa in dogs. It also is effective in treating anal gland infections and moist dermatitis in the dog and is a useful dressing for minor cuts, lacerations, abrasions, and post surgical therapy in the horse, cat, and dog.TRITOP Topical Ointment may also be used following amputation of dewclaws, tails and claws, following ear trimming and castrating operations.	
55P9TUL75S	NADA	PRESCRIPTION ANIMAL DRUG LABEL	1965-01-13		ACTIB	NADA030025		54771-1583		"ISOFLUPREDONE ACETATE"	"NEOMYCIN SULFATE, ISOFLUPREDONE ACETATE, AND TETRACAINE HYDROCHLORIDE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=378b5692-2a81-4b88-b96c-175d55462e00	TRITOP Topical Ointment is indicated as treatment or adjunctive therapy of certain ear and skin conditions in dogs, cats and horses caused by or associated with neomycin susceptible organisms and/or allergy. In addition, it is indicated as superficial dressing applied to minor cuts, wounds, lacerations, abrasions, and for post surgical application where reduction of pain and inflammatory response is deemed desirable.TRITOP Topical Ointment is useful in treating such conditions as acute otitis externa in dogs and to a lesser degree, chronic otitis externa in dogs. It also is effective in treating anal gland infections and moist dermatitis in the dog and is a useful dressing for minor cuts, lacerations, abrasions, and post surgical therapy in the horse, cat, and dog.TRITOP Topical Ointment may also be used following amputation of dewclaws, tails and claws, following ear trimming and castrating operations.	
5NF5D4OPCI	NADA	PRESCRIPTION ANIMAL DRUG LABEL	1965-01-13		ACTIB	NADA030025		54771-1583		"TETRACAINE HYDROCHLORIDE"	"NEOMYCIN SULFATE, ISOFLUPREDONE ACETATE, AND TETRACAINE HYDROCHLORIDE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=378b5692-2a81-4b88-b96c-175d55462e00	TRITOP Topical Ointment is indicated as treatment or adjunctive therapy of certain ear and skin conditions in dogs, cats and horses caused by or associated with neomycin susceptible organisms and/or allergy. In addition, it is indicated as superficial dressing applied to minor cuts, wounds, lacerations, abrasions, and for post surgical application where reduction of pain and inflammatory response is deemed desirable.TRITOP Topical Ointment is useful in treating such conditions as acute otitis externa in dogs and to a lesser degree, chronic otitis externa in dogs. It also is effective in treating anal gland infections and moist dermatitis in the dog and is a useful dressing for minor cuts, lacerations, abrasions, and post surgical therapy in the horse, cat, and dog.TRITOP Topical Ointment may also be used following amputation of dewclaws, tails and claws, following ear trimming and castrating operations.	
12H3K5QKN9	unapproved drug other	PRESCRIPTION ANIMAL DRUG LABEL	2000-07-01		ACTIB			59051-9076		"POTASSIUM GLUCONATE"	"POTASSIUM GLUCONATE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4550c672-8c64-4eae-87a7-e9812904b2f7		
55P9TUL75S	NADA	PRESCRIPTION ANIMAL DRUG LABEL	1959-06-22		ACTIB	NADA011789		54771-1620		"ISOFLUPREDONE ACETATE"	"ISOFLUPREDONE ACETATE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=580a5603-1d7d-405f-a7e7-b1ab80223013		
55X04QC32I	unapproved drug other	OTC ANIMAL DRUG LABEL	2016-09-02		ACTIB			64120-101		"SODIUM HYDROXIDE"	"SODIUM HYDROXIDE, CALCIUM HYDROXIDE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=eb81a8e1-e139-4eda-adda-7d5ebbd9bd6b	TO PREVENT HORN GROWTH AND REMOVE HORN BUTTONS ON CALVES.	
PF5DZW74VN	unapproved drug other	OTC ANIMAL DRUG LABEL	2016-09-02		ACTIB			64120-101		"CALCIUM HYDROXIDE"	"SODIUM HYDROXIDE, CALCIUM HYDROXIDE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=eb81a8e1-e139-4eda-adda-7d5ebbd9bd6b	TO PREVENT HORN GROWTH AND REMOVE HORN BUTTONS ON CALVES.	
TC2D6JAD40	unapproved drug other	PRESCRIPTION ANIMAL DRUG LABEL	2012-07-31		ACTIB			49427-329		"DIPHENHYDRAMINE HYDROCHLORIDE"	"DIPHENHYDRAMINE HYDROCHLORIDE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=93a58db9-80c6-4646-8d3b-d6bcd5078da6		
