UNII	IIG-ID	Route	Strength	IIG-URL
3OWL53L36A	MANNITOL:SUBCUTANEOUS:POWDER, FOR INJECTION SUSPENSION, LYOPHILIZED:%	SUBCUTANEOUS	10% SUBCUTANEOUS POWDER, FOR INJECTION SUSPENSION, LYOPHILIZED	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=M
3OWL53L36A	MANNITOL:SUBCUTANEOUS:SOLUTION:%	SUBCUTANEOUS	1.59% SUBCUTANEOUS SOLUTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=M
3OWL53L36A	MANNITOL:SUBCUTANEOUS:SOLUTION, INJECTION:%	SUBCUTANEOUS	4.95% SUBCUTANEOUS SOLUTION, INJECTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=M
3OWL53L36A	MANNITOL:SUBCUTANEOUS:SUSPENSION, INJECTION:%	SUBCUTANEOUS	1.21% SUBCUTANEOUS SUSPENSION, INJECTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=M
3OWL53L36A	MANNITOL:SUBLINGUAL:TABLET:MG	SUBLINGUAL	204MG SUBLINGUAL TABLET	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=M
3OWL53L36A	MANNITOL:SUBLINGUAL:TABLET (IMMED./COMP. RELEASE), UNCOATED, BUCCAL:MG	SUBLINGUAL	157.48MG SUBLINGUAL TABLET (IMMED./COMP. RELEASE), UNCOATED, BUCCAL	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=M
3OWL53L36A	MANNITOL:SUBMUCOSAL:SOLUTION, INJECTION:%	SUBMUCOSAL	2.94% SUBMUCOSAL SOLUTION, INJECTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=M
3OWL53L36A	MANNITOL:TOPICAL:SOLUTION:%W/V	TOPICAL	2.39%W/V TOPICAL SOLUTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=M
3OWL53L36A	MANNITOL:TOPICAL:SOLUTION, DROPS:%W/V	TOPICAL	1.6%W/V TOPICAL SOLUTION, DROPS	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=M
3OWL53L36A	MANNITOL:TOPICAL:SUSPENSION:%W/W	TOPICAL	0.3%W/W TOPICAL SUSPENSION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=M
3OWL53L36A	MANNITOL:TOPICAL:SUSPENSION, DROPS:%W/W	TOPICAL	1.01%W/W TOPICAL SUSPENSION, DROPS	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=M
3OWL53L36A	MANNITOL:TRANSDERMAL:PATCH, ELECTRICALLY CONTROLLED:MG	TRANSDERMAL	342.35MG TRANSDERMAL PATCH, ELECTRICALLY CONTROLLED	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=M
3OWL53L36A	MANNITOL:TRANSMUCOSAL:TABLET:MG	TRANSMUCOSAL	180.19MG TRANSMUCOSAL TABLET	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=M
3OWL53L36A	MANNITOL:ORAL:CAPSULE, DELAYED ACTION:mg	ORAL	109mg ORAL CAPSULE, DELAYED ACTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=M
3OWL53L36A	MANNITOL:INTRAVENOUS INFUSION:INJECTION:mg/1mL	INTRAVENOUS INFUSION	51mg/1mL INTRAVENOUS INFUSION INJECTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=M
3OWL53L36A	MANNITOL:IV(INFUSION):INJECTION:mg/1mL	IV(INFUSION)	51mg/1mL IV(INFUSION) INJECTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=M
3OWL53L36A	MANNITOL:INTRAVENOUS:POWDER, FOR INJECTION SOLUTION, LYOPHILIZED:mg/vial	INTRAVENOUS	36mg/vial INTRAVENOUS POWDER, FOR INJECTION SOLUTION, LYOPHILIZED	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=M
3OWL53L36A	MANNITOL:INTRAVENOUS:INJECTION:mg/1VIAL	INTRAVENOUS	100mg/1VIAL INTRAVENOUS INJECTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=M
3OWL53L36A	MANNITOL:SUBCUTANEOUS:INJECTION:mg/1VIAL	SUBCUTANEOUS	100mg/1VIAL SUBCUTANEOUS INJECTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=M
3OWL53L36A	MANNITOL:INTRAVENOUS:POWDER, FOR INJECTION SOLUTION:mg/1VIAL	INTRAVENOUS	125mg/1VIAL INTRAVENOUS POWDER, FOR INJECTION SOLUTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=M
3OWL53L36A	MANNITOL:ORAL:POWDER, FOR SUSPENSION:g/236mL	ORAL	0.339g/236mL ORAL POWDER, FOR SUSPENSION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=M
3OWL53L36A	MANNITOL:ORAL:TABLET:mg	ORAL	55mg ORAL TABLET	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=M
3OWL53L36A	MANNITOL:SUBLINGUAL:TABLET:mg	SUBLINGUAL	55mg SUBLINGUAL TABLET	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=M
3OWL53L36A	MANNITOL:OPHTHALMIC:SOLUTION, DROPS:mg/1mL	OPHTHALMIC	16mg/1mL OPHTHALMIC SOLUTION, DROPS	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=M
3OWL53L36A	MANNITOL:ORAL:TABLET, ORALLY DISINTEGRATING:mg	ORAL	196mg ORAL TABLET, ORALLY DISINTEGRATING	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=M
3OWL53L36A	MANNITOL:ORAL:GRANULE:mg	ORAL	487.09mg ORAL GRANULE	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=M
3OWL53L36A	MANNITOL:INTRAVENOUS:POWDER FOR INJECTION DOSAGE FORM:mg/1VIAL	INTRAVENOUS	150mg/1VIAL INTRAVENOUS POWDER FOR INJECTION DOSAGE FORM	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=M
3OWL53L36A	MANNITOL:INTRAMUSCULAR:INJECTABLE:mg	INTRAMUSCULAR	42.5mg INTRAMUSCULAR INJECTABLE	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=M
3OWL53L36A	MANNITOL:INTRAMUSCULAR:INJECTION:mg	INTRAMUSCULAR	88.4mg INTRAMUSCULAR INJECTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=M
K49155WL9Y	SHEA BUTTER:TOPICAL:CREAM, AUGMENTED:%W/W	TOPICAL	2%W/W TOPICAL CREAM, AUGMENTED	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=S
3XUS85K0RA	BUTYLENE GLYCOL:TOPICAL:PATCH, CONTROLLED RELEASE:NA	TOPICAL	TOPICAL PATCH, CONTROLLED RELEASE	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=B
3XUS85K0RA	BUTYLENE GLYCOL:TRANSDERMAL:FILM, CONTROLLED RELEASE:MG	TRANSDERMAL	8.12MG TRANSDERMAL FILM, CONTROLLED RELEASE	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=B
3XUS85K0RA	BUTYLENE GLYCOL:TRANSDERMAL:PATCH, CONTROLLED RELEASE:MG	TRANSDERMAL	2.03MG TRANSDERMAL PATCH, CONTROLLED RELEASE	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=B
24H4NWX5CO	KAOLIN:ORAL:CAPSULE:MG	ORAL	90.83MG ORAL CAPSULE	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=K
24H4NWX5CO	KAOLIN:ORAL:CAPSULE, ENTERIC COATED PELLETS:MG	ORAL	14.61MG ORAL CAPSULE, ENTERIC COATED PELLETS	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=K
24H4NWX5CO	KAOLIN:ORAL:POWDER, FOR SUSPENSION:NA	ORAL	ORAL POWDER, FOR SUSPENSION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=K
24H4NWX5CO	KAOLIN:ORAL:SOLUTION:NA	ORAL	ORAL SOLUTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=K
24H4NWX5CO	KAOLIN:ORAL:SYRUP:%	ORAL	1% ORAL SYRUP	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=K
24H4NWX5CO	KAOLIN:ORAL:TABLET:MG	ORAL	32.13MG ORAL TABLET	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=K
24H4NWX5CO	KAOLIN:ORAL:TABLET, COATED:MG	ORAL	8MG ORAL TABLET, COATED	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=K
24H4NWX5CO	KAOLIN:ORAL:TABLET, DELAYED ACTION, ENTERIC COATED:MG	ORAL	18.5MG ORAL TABLET, DELAYED ACTION, ENTERIC COATED	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=K
24H4NWX5CO	KAOLIN:ORAL:TABLET, DELAYED RELEASE:MG	ORAL	16.75MG ORAL TABLET, DELAYED RELEASE	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=K
24H4NWX5CO	KAOLIN:ORAL:TABLET, EXTENDED RELEASE:MG	ORAL	10MG ORAL TABLET, EXTENDED RELEASE	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=K
24H4NWX5CO	KAOLIN:ORAL:TABLET, SUSTAINED ACTION:MG	ORAL	66MG ORAL TABLET, SUSTAINED ACTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=K
24H4NWX5CO	KAOLIN:TOPICAL:FILM, CONTROLLED RELEASE:NA	TOPICAL	TOPICAL FILM, CONTROLLED RELEASE	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=K
24H4NWX5CO	KAOLIN:TOPICAL:PATCH:MG	TOPICAL	140MG TOPICAL PATCH	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=K
24H4NWX5CO	KAOLIN:TOPICAL:PATCH, CONTROLLED RELEASE:NA	TOPICAL	TOPICAL PATCH, CONTROLLED RELEASE	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=K
QE535CBH7S	YELLOW OB:ORAL:TABLET:NA	ORAL	ORAL TABLET	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=Y
3515BNP809	EPILACTOSE:ORAL:SOLUTION:MG/15ML	ORAL	200MG/15ML ORAL SOLUTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=E
3515BNP809	EPILACTOSE:RECTAL:SOLUTION:%	RECTAL	1.33% RECTAL SOLUTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=E
O020065R7Z	ISOCETETH-20:TOPICAL:SOLUTION:%W/W	TOPICAL	2.3%W/W TOPICAL SOLUTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=I
ML30MJ2U7I	MAGNESIUM SULFATE ANHYDROUS:ORAL:CAPSULE:MG	ORAL	29.8MG ORAL CAPSULE	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=M
TRW2FUF47H	ALTHAEA OFFICINALIS ROOT:ORAL:SUSPENSION:NA	ORAL	ORAL SUSPENSION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=A
290YE8AR51	TRICHLOROETHYLENE:ORAL:TABLET, SUSTAINED ACTION:NA	ORAL	ORAL TABLET, SUSTAINED ACTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=T
9DJ9RBA18Z	PALMITAMINE OXIDE:TOPICAL:SOLUTION:NA	TOPICAL	TOPICAL SOLUTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=P
Q74T35078H	VANILLA:ORAL:TABLET:mg	ORAL	0.8mg ORAL TABLET	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=V
Q74T35078H	VANILLA:ORAL:TABLET, ORALLY DISINTEGRATING:MG	ORAL	0.41MG ORAL TABLET, ORALLY DISINTEGRATING	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=V
5EVU04N5QU	ORANGE:ORAL:SUSPENSION:MG/15 ML	ORAL	0.69MG/15 ML ORAL SUSPENSION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=O
5EVU04N5QU	ORANGE EXTRACT:ORAL:SUSPENSION:MG/15 ML	ORAL	60MG/15 ML ORAL SUSPENSION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=O
47E5O17Y3R	PHENYLALANINE:IV(INFUSION):INJECTION:%	IV(INFUSION)	52.6% IV(INFUSION) INJECTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=P
47E5O17Y3R	PHENYLALANINE:IV(INFUSION):SOLUTION, INJECTION:%	IV(INFUSION)	0.17% IV(INFUSION) SOLUTION, INJECTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=P
40KT317HGP	PROPYLENE GLYCOL LAURATES:ORAL:TABLET:MG	ORAL	10MG ORAL TABLET	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=P
1534K8653J	WHEAT GLUTEN:ORAL:TABLET:NA	ORAL	ORAL TABLET	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=W
1CS02G8656	METHACRYLIC ACID:ORAL:CAPSULE, DELAYED RELEASE:MG	ORAL	34.5MG ORAL CAPSULE, DELAYED RELEASE	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=M
T3CHA1B51H	ANTIPYRINE:OPHTHALMIC:SOLUTION:%	OPHTHALMIC	0.1% OPHTHALMIC SOLUTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=A
36KCS0R750	SODIUM SULFATE ANHYDROUS:INHALATION:SOLUTION:%	INHALATION	0.025% INHALATION SOLUTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=S
36KCS0R750	SODIUM SULFATE ANHYDROUS:INTRAMUSCULAR:INJECTION:NA	INTRAMUSCULAR	INTRAMUSCULAR INJECTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=S
36KCS0R750	SODIUM SULFATE ANHYDROUS:IV(INFUSION):SOLUTION, INJECTION:%	IV(INFUSION)	1.14% IV(INFUSION) SOLUTION, INJECTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=S
36KCS0R750	SODIUM SULFATE ANHYDROUS:OPHTHALMIC:SOLUTION:%	OPHTHALMIC	0.15% OPHTHALMIC SOLUTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=S
36KCS0R750	SODIUM SULFATE ANHYDROUS:OPHTHALMIC:SOLUTION, DROPS:%	OPHTHALMIC	0.17% OPHTHALMIC SOLUTION, DROPS	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=S
36KCS0R750	SODIUM SULFATE ANHYDROUS:OPHTHALMIC:SUSPENSION:%	OPHTHALMIC	1.2% OPHTHALMIC SUSPENSION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=S
36KCS0R750	SODIUM SULFATE ANHYDROUS:ORAL:TABLET:MG	ORAL	105.1MG ORAL TABLET	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=S
RK493WHV10	ACETOPHENONE:ORAL:CAPSULE, SOFT GELATIN:MG	ORAL	0.01MG ORAL CAPSULE, SOFT GELATIN	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=A
OFM06SG1KO	DICHLORODIFLUOROMETHANE:INHALATION:AEROSOL, METERED:MG/INH	INHALATION	14700MG/INH INHALATION AEROSOL, METERED	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=D
OFM06SG1KO	DICHLORODIFLUOROMETHANE:INHALATION:AEROSOL, SPRAY:%	INHALATION	25% INHALATION AEROSOL, SPRAY	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=D
OFM06SG1KO	DICHLORODIFLUOROMETHANE:INTRAPLEURAL:AEROSOL, METERED:%	INTRAPLEURAL	26% INTRAPLEURAL AEROSOL, METERED	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=D
OFM06SG1KO	DICHLORODIFLUOROMETHANE:NASAL:AEROSOL:NA	NASAL	NASAL AEROSOL	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=D
OFM06SG1KO	DICHLORODIFLUOROMETHANE:NASAL:AEROSOL, METERED:%	NASAL	6.12% NASAL AEROSOL, METERED	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=D
OFM06SG1KO	DICHLORODIFLUOROMETHANE:RECTAL:AEROSOL, METERED:%	RECTAL	13.5% RECTAL AEROSOL, METERED	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=D
OFM06SG1KO	DICHLORODIFLUOROMETHANE:SUBLINGUAL:AEROSOL:NA	SUBLINGUAL	SUBLINGUAL AEROSOL	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=D
OFM06SG1KO	DICHLORODIFLUOROMETHANE:TOPICAL:AEROSOL:NA	TOPICAL	TOPICAL AEROSOL	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=D
OFM06SG1KO	DICHLORODIFLUOROMETHANE:TOPICAL:AEROSOL, METERED:NA	TOPICAL	TOPICAL AEROSOL, METERED	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=D
OFM06SG1KO	DICHLORODIFLUOROMETHANE:TOPICAL:AEROSOL, SPRAY:NA	TOPICAL	TOPICAL AEROSOL, SPRAY	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=D
OFM06SG1KO	DICHLORODIFLUOROMETHANE:TOPICAL:EMULSION, AEROSOL FOAM:%W/W	TOPICAL	8%W/W TOPICAL EMULSION, AEROSOL FOAM	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=D
OFM06SG1KO	DICHLORODIFLUOROMETHANE:VAGINAL:EMULSION, AEROSOL FOAM:%	VAGINAL	20% VAGINAL EMULSION, AEROSOL FOAM	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=D
RRE756S6Q2	AMMONIUM ACETATE:IV(INFUSION):INJECTION:%	IV(INFUSION)	0.4% IV(INFUSION) INJECTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=A
427AYI9PDE	RASPBERRY JUICE:ORAL:SUSPENSION:%	ORAL	5% ORAL SUSPENSION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=R
ZUE0CEL42O	GLYCERYL RICINOLEATE:TOPICAL:SHAMPOO, SUSPENSION:%W/W	TOPICAL	2%W/W TOPICAL SHAMPOO, SUSPENSION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=G
XB09609XSL	FUMARYL DIKETOPIPERAZINE:ORAL:POWDER, FOR INHALATION:MG	ORAL	0.896MG ORAL POWDER, FOR INHALATION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=F
Z0H242BBR1	ASPARTAME:BUCCAL:PATCH, CONTROLLED RELEASE:MG	BUCCAL	1.1MG BUCCAL PATCH, CONTROLLED RELEASE	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=A
Z0H242BBR1	ASPARTAME:ORAL:CAPSULE:MG	ORAL	0.8MG ORAL CAPSULE	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=A
Z0H242BBR1	ASPARTAME:ORAL:GRANULE, EFFERVESCENT:NA	ORAL	ORAL GRANULE, EFFERVESCENT	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=A
Z0H242BBR1	ASPARTAME:ORAL:GRANULE, FOR SUSPENSION:MG	ORAL	35MG ORAL GRANULE, FOR SUSPENSION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=A
Z0H242BBR1	ASPARTAME:ORAL:POWDER:MG/1PKT	ORAL	450MG/1PKT ORAL POWDER	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=A
Z0H242BBR1	ASPARTAME:ORAL:POWDER, FOR ORAL SOLUTION:MG	ORAL	233MG ORAL POWDER, FOR ORAL SOLUTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=A
Z0H242BBR1	ASPARTAME:ORAL:POWDER, FOR ORAL SUSPENSION:MG/PKT	ORAL	50MG/PKT ORAL POWDER, FOR ORAL SUSPENSION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=A
Z0H242BBR1	ASPARTAME:ORAL:POWDER, FOR RECONSTITUTION:MG/5ML	ORAL	12.5MG/5ML ORAL POWDER, FOR RECONSTITUTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=A
Z0H242BBR1	ASPARTAME:ORAL:POWDER, FOR SOLUTION:MG/100ML	ORAL	47MG/100ML ORAL POWDER, FOR SOLUTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=A
Z0H242BBR1	ASPARTAME:ORAL:POWDER, FOR SUSPENSION:MG/1SCP	ORAL	20MG/1SCP ORAL POWDER, FOR SUSPENSION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=A
Z0H242BBR1	ASPARTAME:ORAL:SOLUTION:MG	ORAL	40MG ORAL SOLUTION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=A
Z0H242BBR1	ASPARTAME:ORAL:SUSPENSION:MG/5ML	ORAL	50MG/5ML ORAL SUSPENSION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=A
Z0H242BBR1	ASPARTAME:ORAL:SYRUP:MG/5ML	ORAL	0.63MG/5ML ORAL SYRUP	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=A
Z0H242BBR1	ASPARTAME:ORAL:TABLET:MG	ORAL	20MG ORAL TABLET	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=A
Z0H242BBR1	ASPARTAME:ORAL:TABLET (IMMED./COMP. RELEASE), FILM COATED:MG	ORAL	5.1MG ORAL TABLET (IMMED./COMP. RELEASE), FILM COATED	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=A
Z0H242BBR1	ASPARTAME:ORAL:TABLET (IMMED./COMP. RELEASE), UNCOATED, CHEWABLE:MG	ORAL	65MG ORAL TABLET (IMMED./COMP. RELEASE), UNCOATED, CHEWABLE	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=A
Z0H242BBR1	ASPARTAME:ORAL:TABLET (IMMED./COMP. RELEASE), UNCOATED, EFFERVESCENT:MG	ORAL	30MG ORAL TABLET (IMMED./COMP. RELEASE), UNCOATED, EFFERVESCENT	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=A
Z0H242BBR1	ASPARTAME:ORAL:TABLET, CHEWABLE:MG	ORAL	12MG ORAL TABLET, CHEWABLE	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=A
Z0H242BBR1	ASPARTAME:ORAL:TABLET, DISPERSIBLE:MG	ORAL	2.5MG ORAL TABLET, DISPERSIBLE	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=A
Z0H242BBR1	ASPARTAME:ORAL:TABLET, FILM COATED:MG	ORAL	20MG ORAL TABLET, FILM COATED	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=A
Z0H242BBR1	ASPARTAME:ORAL:TABLET, FOR SUSPENSION:MG	ORAL	3.7MG ORAL TABLET, FOR SUSPENSION	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=A
Z0H242BBR1	ASPARTAME:ORAL:TABLET, ORALLY DISINTEGRATING:MG	ORAL	40MG ORAL TABLET, ORALLY DISINTEGRATING	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=A
Z0H242BBR1	ASPARTAME:ORAL:TABLET, ORALLY DISINTEGRATING, DELAYED RELEASE:MG	ORAL	13MG ORAL TABLET, ORALLY DISINTEGRATING, DELAYED RELEASE	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=A
Z0H242BBR1	ASPARTAME:ORAL:TROCHE:MG	ORAL	6.1MG ORAL TROCHE	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=A
Z0H242BBR1	ASPARTAME:SUBLINGUAL:TABLET:MG	SUBLINGUAL	8MG SUBLINGUAL TABLET	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=A
Z0H242BBR1	ASPARTAME:TRANSDERMAL:PATCH, ELECTRICALLY CONTROLLED:MG	TRANSDERMAL	9.5MG TRANSDERMAL PATCH, ELECTRICALLY CONTROLLED	https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browseByLetter.page&Letter=A
