UNII	Approval	Year	Unknown	Comment	Date	Date Method
0E43V0BB57	Approval Year	1988		Application:NDA019268 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019268	12/27/1988	ORANGE BOOK
F59P8B75R4	Approval Year	1996		Application:NDA020193 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020193	9/26/1996	ORANGE BOOK
N7Z035406B	Approval Year	1999		Application:NDA020863 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020863	1/15/1999	ORANGE BOOK
0DHU5B8D6V	Approval Year	1998		Application:NDA020822 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020822	7/17/1998	ORANGE BOOK
53AH36668S	Approval Year	2011		Application:NDA202570 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=202570	8/26/2011	ORANGE BOOK
P10582JYYK	Approval Year	1996		Application:NDA020630 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020630	7/12/1996	ORANGE BOOK
Q16TT9C5BK	Approval Year	2013		Application:NDA022247 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022247	10/3/2013	ORANGE BOOK
D0GX863OA5	Approval Year	1987		Application:NDA050591 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050591	12/31/1987	ORANGE BOOK
22QOO9B8KI	Approval Year	2002		Application:NDA021016 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021016	12/26/2002	ORANGE BOOK
7732P08TIR	Approval Year	2014		Application:NDA205718 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=205718	10/10/2014	ORANGE BOOK
PY79D6C8RX	Approval Year	2012		Application:NDA202292 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=202292	12/31/2012	ORANGE BOOK
0Q771797PH	Approval Year	1985		Application:NDA019359 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019359	11/25/1985	ORANGE BOOK
U202363UOS	Approval Year	1993		Application:NDA019304 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019304	12/31/1993	ORANGE BOOK
W9WZN9A0GM	Approval Year	1984		Application:NDA050557 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050557	10/26/1984	ORANGE BOOK
901AS54I69	Approval Year	2005		Application:NDA021782 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021782	7/22/2005	ORANGE BOOK
7IS9N8KPMG	Approval Year	2010		Application:NDA022372 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022372	8/5/2010	ORANGE BOOK
2Z07MYW1AZ	Approval Year	1995		Application:NDA020541 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020541	12/27/1995	ORANGE BOOK
6S49DGR869	Approval Year	2013		Application:NDA204042 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=204042	3/29/2013	ORANGE BOOK
34K66TBT99	Approval Year	2009		Application:NDA022307 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022307	7/10/2009	ORANGE BOOK
Q80VPU408O	Approval Year	1997		Application:NDA020231 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020231	7/11/1997	ORANGE BOOK
7686S50JAH	Approval Year	2012		Application:NDA202833 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=202833	1/23/2012	ORANGE BOOK
3J962UJT8H	Approval Year	1989		Application:NDA050637 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050637	12/11/1989	ORANGE BOOK
19O2GP3B7Q	Approval Year	2008		Application:NDA022156 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022156	8/1/2008	ORANGE BOOK
N3RIB7X24K	Approval Year	1988		Application:NDA019710 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019710	12/30/1988	ORANGE BOOK
S312EY6ZT8	Approval Year	1991		Application:NDA019915 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019915	5/16/1991	ORANGE BOOK
AFE2YW0IIZ	Approval Year	1984		Application:NDA019050 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019050	5/4/1984	ORANGE BOOK
S239O2OOV3	Approval Year	2011		Application:NDA022567 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022567	1/21/2011	ORANGE BOOK
V1N8F1RVVO	Approval Year	2017		Application:NDA208854 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=208854	3/23/2017	ORANGE BOOK
3X29ZEJ4R2	Approval Year	2011		Application:NDA201280 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=201280	5/2/2011	ORANGE BOOK
21240MF57M	Approval Year	1985		Application:ANDA088718 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=088718	9/19/1985	ORANGE BOOK
JE6H2O27P8	Approval Year	1998		Application:NDA020972 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020972	9/17/1998	ORANGE BOOK
884KT10YB7	Approval Year	1983		Application:NDA018703 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018703	6/9/1983	ORANGE BOOK
HDC1R2M35U	Approval Year	2014		Application:NDA204629 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=204629	8/1/2014	ORANGE BOOK
W4HFE001U5	Approval Year	2001		Application:NDA021356 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021356	10/26/2001	ORANGE BOOK
37A4IES95Q	Approval Year	2014		Application:NDA206829 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=206829	12/19/2014	ORANGE BOOK
V63XWA605I	Approval Year	2007		Application:NDA021875 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021875	6/15/2007	ORANGE BOOK
CHH9H12AQ3	Approval Year	1985		Application:NDA006403 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=006403	2/22/1985	ORANGE BOOK
207SMY3FQT	Approval Year	2011		Application:NDA202429 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=202429	8/17/2011	ORANGE BOOK
2OC4HKD3SF	Approval Year	2006		Application:NDA022011 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022011	10/25/2006	ORANGE BOOK
2ZM8CX04RZ	Approval Year	2000		Application:NDA021081 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021081	4/20/2000	ORANGE BOOK
H1250JIK0A	Approval Year	1991		Application:NDA050662 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050662	10/31/1991	ORANGE BOOK
90ENL74SIG	Approval Year	2017		Application:NDA207145 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=207145	3/21/2017	ORANGE BOOK
Q1D0Q7R4D9	Approval Year	1993		Application:NDA020091 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020091	8/13/1993	ORANGE BOOK
34SSX5LDE5	Approval Year	1991		Application:NDA019885 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019885	11/19/1991	ORANGE BOOK
NA8320J834	Approval Year	1998		Application:NDA020718 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020718	5/18/1998	ORANGE BOOK
807PW4VQE3	Approval Year	1996		Application:NDA050679 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050679	1/18/1996	ORANGE BOOK
C9LVQ0YUXG	Approval Year	2012		Application:NDA202324 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=202324	1/27/2012	ORANGE BOOK
CK0N3WH0SR	Approval Year	2001		Application:NDA021064 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021064	7/31/2001	ORANGE BOOK
P341G6W9NB	Approval Year	2017		Application:NDA208082 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=208082	4/3/2017	ORANGE BOOK
W31X2H97FB	Approval Year	1993		Application:NDA020137 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020137	8/23/1993	ORANGE BOOK
0P6C6ZOP5U	Approval Year	2011		Application:NDA022522 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022522	2/28/2011	ORANGE BOOK
381V4FCV2Z	Approval Year	2017		Application:NDA208794 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=208794	2/28/2017	ORANGE BOOK
J2KLZ20U1M	Approval Year	1998		Application:NDA050762 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050762	12/18/1998	ORANGE BOOK
84F6U3J2R6	Approval Year	1993		Application:NDA020123 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020123	1/8/1993	ORANGE BOOK
23521W1S24	Approval Year	1984		Application:NDA050575 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050575	8/6/1984	ORANGE BOOK
2K1V7GP655	Approval Year	1989		Application:NDA019334 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019334	6/5/1989	ORANGE BOOK
V1L22WVE2S	Approval Year	1996		Application:NDA020471 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020471	12/9/1996	ORANGE BOOK
Z80I64HMNP	Approval Year	1997		Application:NDA020646 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020646	9/30/1997	ORANGE BOOK
2N81MY12TE	Approval Year	1996		Application:NDA050717 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050717	12/19/1996	ORANGE BOOK
Q20IM7HE75	Approval Year	1985		Application:NDA050587 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050587	11/26/1985	ORANGE BOOK
7662KG2R6K	Approval Year	2006		Application:NDA021908 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021908	1/31/2006	ORANGE BOOK
4O4S742ANY	Approval Year	2002		Application:NDA021323 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021323	8/14/2002	ORANGE BOOK
1C6V77QF41	Approval Year	2000		Application:NDA021163 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021163	5/18/2000	ORANGE BOOK
QGP4HA4G1B	Approval Year	2013		Application:NDA202806 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=202806	5/29/2013	ORANGE BOOK
0G389FZZ9M	Approval Year	1985		Application:NDA018948 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018948	12/27/1985	ORANGE BOOK
QZH7WR4VKJ	Approval Year	1993		Application:NDA020315 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020315	7/9/1993	ORANGE BOOK
90Y4QC304K	Approval Year	1986		Application:NDA018754 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018754	1/9/1986	ORANGE BOOK
FI96A8X663	Approval Year	2011		Application:NDA202022 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=202022	5/20/2011	ORANGE BOOK
6W15Z5R0RU	Approval Year	2012		Application:NDA202008 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=202008	4/6/2012	ORANGE BOOK
I0VM4M70GC	Approval Year	2010		Application:NDA022512 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022512	10/19/2010	ORANGE BOOK
ZRP63D75JW	Approval Year	1990		Application:NDA050661 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050661	9/27/1990	ORANGE BOOK
37JK4STR6Z	Approval Year	2015		Application:NDA022526 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022526	8/18/2015	ORANGE BOOK
W8O17SJF3T	Approval Year	2003		Application:NDA021487 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021487	10/16/2003	ORANGE BOOK
U5SYW473RQ	Approval Year	1998		Application:NDA020850 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020850	11/10/1998	ORANGE BOOK
GN83C131XS	Approval Year	2016		Application:NDA208289 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=208289	4/29/2016	ORANGE BOOK
N21FAR7B4S	Approval Year	2004		Application:NDA021264 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021264	4/20/2004	ORANGE BOOK
H8A007M585	Approval Year	2008		Application:NDA022304 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022304	11/20/2008	ORANGE BOOK
Z40X7EI2AF	Approval Year	1985		Application:NDA018905 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018905	7/26/1985	ORANGE BOOK
51F690397J	Approval Year	2010		Application:NDA201023 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=201023	6/17/2010	ORANGE BOOK
6U5EA9RT2O	Approval Year	2007		Application:NDA022064 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022064	5/25/2007	ORANGE BOOK
G9ZF61LE7G	Approval Year	2015		Application:NDA207103 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=207103	2/3/2015	ORANGE BOOK
38R1Q0L1ZE	Approval Year	2016		Application:NDA208054 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=208054	5/27/2016	ORANGE BOOK
1UA8E65KDZ	Approval Year	1999		Application:NDA020886 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020886	2/2/1999	ORANGE BOOK
WHI7HQ7H85	Approval Year	2015		Application:NDA208169 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=208169	9/4/2015	ORANGE BOOK
N9I9HDB855	Approval Year	1983		Application:NDA011483 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=011483	9/6/1983	ORANGE BOOK
6PNS59HP4Y	Approval Year	1997		Application:NDA020707 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020707	3/7/1997	ORANGE BOOK
563KS2PQY5	Approval Year	2008		Application:NDA022253 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022253	10/28/2008	ORANGE BOOK
36S3EQV54C	Approval Year	1990		Application:NDA019080 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019080	12/26/1990	ORANGE BOOK
71M78END5S	Approval Year	2004		Application:NDA021654 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021654	11/10/2004	ORANGE BOOK
GLH0314RVC	Approval Year	2011		Application:NDA022433 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022433	7/20/2011	ORANGE BOOK
BG3F62OND5	Approval Year	1989		Application:NDA019880 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019880	3/3/1989	ORANGE BOOK
395575MZO7	Approval Year	1991		Application:NDA020122 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020122	10/11/1991	ORANGE BOOK
1801D76STL	Approval Year	1995		Application:NDA050678 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050678	6/19/1995	ORANGE BOOK
M32RH9MFGP	Approval Year	2001		Application:NDA021278 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021278	11/13/2001	ORANGE BOOK
9HW64Q8G6G	Approval Year	2009		Application:NDA022334 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022334	3/30/2009	ORANGE BOOK
9P6159HM7T	Approval Year	1990		Application:NDA019968 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019968	12/17/1990	ORANGE BOOK
WBZ6M63TEE	Approval Year	1997		Application:NDA020617 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020617	5/9/1997	ORANGE BOOK
BO9LE4QFZF	Approval Year	1994		Application:NDA020412 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020412	6/24/1994	ORANGE BOOK
0570F37359	Approval Year	2017		Application:NDA209195 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=209195	7/18/2017	ORANGE BOOK
S915P5499N	Approval Year	2008		Application:NDA022311 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022311	12/15/2008	ORANGE BOOK
GFX7QIS1II	Approval Year	1999		Application:NDA021017 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021017	12/22/1999	ORANGE BOOK
7NFE54O27T	Approval Year	1997		Application:NDA020497 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020497	5/29/1997	ORANGE BOOK
BJ4HF6IU1D	Approval Year	1982		Application:NDA018285 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018285	9/3/1982	ORANGE BOOK
KI8H7H19WL	Approval Year	2004		Application:NDA021144 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021144	4/1/2004	ORANGE BOOK
7WY7YBI87E	Approval Year	1996		Application:NDA020573 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020573	4/30/1996	ORANGE BOOK
7R4F94TVGY	Approval Year	1992		Application:NDA050674 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050674	8/7/1992	ORANGE BOOK
6532B86WFG	Approval Year	1984		Application:NDA050579 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050579	5/23/1984	ORANGE BOOK
66Y94D1203	Approval Year	1993		Application:NDA020176 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020176	12/29/1993	ORANGE BOOK
844ZJE6I55	Approval Year	2012		Application:NDA203341 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=203341	9/4/2012	ORANGE BOOK
Q508Q118JM	Approval Year	1985		Application:NDA018998 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018998	12/24/1985	ORANGE BOOK
G6N3J05W84	Approval Year	1996		Application:NDA020416 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020416	8/30/1996	ORANGE BOOK
A7D84513GV	Approval Year	1982		Application:NDA012542 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=012542	9/3/1982	ORANGE BOOK
0T2EF4JQTU	Approval Year	1993		Application:NDA019650 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019650	9/17/1993	ORANGE BOOK
P1QW714R7M	Approval Year	1997		Application:NDA020723 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020723	2/27/1997	ORANGE BOOK
VFU0OU98LO	Approval Year	1985		Application:NDA019368 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019368	10/29/1985	ORANGE BOOK
JU9YAX04C7	Approval Year	1987		Application:NDA019436 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019436	12/31/1987	ORANGE BOOK
Q6C979R91Y	Approval Year	1994		Application:NDA020388 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020388	12/23/1994	ORANGE BOOK
F6RJL8B278	Approval Year	2015		Application:NDA204370 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=204370	9/17/2015	ORANGE BOOK
G7RIW8S0XP	Approval Year	1992		Application:NDA020192 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020192	12/30/1992	ORANGE BOOK
C5W04GO61S	Approval Year	1988		Application:NDA019569 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019569	8/11/1988	ORANGE BOOK
24MJ822NZ9	Approval Year	1988		Application:NDA019385 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019385	12/30/1988	ORANGE BOOK
0462Z4S4OZ	Approval Year	2016		Application:NDA207999 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=207999	5/27/2016	ORANGE BOOK
7P6FQA5D21	Approval Year	2010		Application:NDA200327 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=200327	10/29/2010	ORANGE BOOK
51086HBW8G	Approval Year	1998		Application:NDA020865 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020865	6/29/1998	ORANGE BOOK
CUZ39LUY82	Approval Year	2008		Application:NDA022206 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022206	10/8/2008	ORANGE BOOK
39J1LGJ30J	Approval Year	1995		Application:NDA020281 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020281	3/3/1995	ORANGE BOOK
I6393O0922	Approval Year	2017		Application:NDA207795 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=207795	11/2/2017	ORANGE BOOK
3QN8BYN5QF	Approval Year	2010		Application:NDA022527 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022527	9/21/2010	ORANGE BOOK
G2M7P15E5P	Approval Year	1984		Application:NDA019011 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019011	7/13/1984	ORANGE BOOK
4CHB7QQU1Q	Approval Year	2016		Application:NDA209531 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=209531	12/23/2016	ORANGE BOOK
0H73WJJ391	Approval Year	1996		Application:NDA020505 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020505	12/24/1996	ORANGE BOOK
495W7451VQ	Approval Year	2002		Application:NDA021282 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021282	7/12/2002	ORANGE BOOK
31C4KY9ESH	Approval Year	1999		Application:NDA020845 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020845	12/23/1999	ORANGE BOOK
4419T9MX03	Approval Year	1985		Application:NDA018956 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018956	12/26/1985	ORANGE BOOK
04XPW8C0FL	Approval Year	1993		Application:NDA020304 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020304	12/29/1993	ORANGE BOOK
2KH13Z0S0Y	Approval Year	1997		Application:NDA020738 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020738	12/22/1997	ORANGE BOOK
0199MV609F	Approval Year	1992		Application:NDA020131 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020131	11/16/1992	ORANGE BOOK
1ULL0QJ8UC	Approval Year	2014		Application:NDA202293 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=202293	1/8/2014	ORANGE BOOK
L6UH7ZF8HC	Approval Year	1993		Application:NDA020272 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020272	12/29/1993	ORANGE BOOK
7560511IZ6	Approval Year	1991		Application:NDA019946 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019946	3/7/1991	ORANGE BOOK
SJ76Y07H5F	Approval Year	1985		Application:NDA019194 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019194	11/8/1985	ORANGE BOOK
DKO1W9H7M1	Approval Year	2013		Application:NDA204790 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=204790	8/12/2013	ORANGE BOOK
1O4XL5SN61	Approval Year	2001		Application:NDA021001 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021001	5/7/2001	ORANGE BOOK
67VB76HONO	Approval Year	1999		Application:NDA021038 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021038	12/17/1999	ORANGE BOOK
44YRR34555	Approval Year	1999		Application:NDA021035 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021035	11/30/1999	ORANGE BOOK
F4216019LN	Approval Year	1996		Application:NDA020666 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020666	6/11/1996	ORANGE BOOK
0K47UL67F2	Approval Year	1995		Application:NDA020297 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020297	9/14/1995	ORANGE BOOK
7K383OQI23	Approval Year	1992		Application:NDA019908 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019908	12/16/1992	ORANGE BOOK
7XIY785AZD	Approval Year	2004		Application:NDA021629 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021629	4/16/2004	ORANGE BOOK
ZCE93644N2	Approval Year	2014		Application:NDA204886 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=204886	5/8/2014	ORANGE BOOK
7673326042	Approval Year	1996		Application:NDA020571 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020571	6/14/1996	ORANGE BOOK
P88XT4IS4D	Approval Year	1992		Application:NDA020262 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020262	12/29/1992	ORANGE BOOK
